CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Jacksonville,City Hall,Onslow,NC,US,2020-01-20,,,,,,,Keeping the Dream Alive committee,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.jdnews.com/news/20200116/13th-annual-keeping-dream-alive-mlk-march-planned-for-monday,,,,
Johnson City,Greater Love Baptist Church,Washington ,TN,US,2020-01-20,hundreds,200,,200,,,Great Love Church of God,in celebration of Martin Luther King Jr.,1,march ,0,0,0,0,1,1,https://www.johnsoncitypress.com/History/2020/01/20/We-re-all-we-got-Hundreds-march-to-honor-the-legacy-of-Martin-Luther-King-Jr.html,,,,
Jonesboro,Fowler Center,Craighead,AR,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march ,0,0,0,0,1,1,https://www.kait8.com/2020/01/21/hundreds-march-celebrate-martin-luther-king-jr-day-jonesboro/,,,,
Lake City,the Continuum ,Florence,SC,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,rally; march,0,0,0,0,1,1,https://www.scnow.com/news/local/annual-mlk-march-to-end-monday-with-rally-at-fmu/article_9240770f-3770-5c91-9486-470b0d060cc3.html,,,,
Lamar,Bethany Baptist Church ,Darlington,SC,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,rally; march,0,0,0,0,1,1,https://www.scnow.com/news/local/annual-mlk-march-to-end-monday-with-rally-at-fmu/article_9240770f-3770-5c91-9486-470b0d060cc3.html,,,,
Lansing,State Capitol,Ingham,MI,US,2020-01-20,about 200,200,,200,,,general protesters,for Second Amendment rights,2,rally,0,0,0,0,1,1,https://www.lansingstatejournal.com/story/news/2020/01/20/gun-rights-activists-rally-michigan-capitol-monday/4525378002/,,,,
Laredo,St. Peter's Plaza,Webb,TX,US,2020-01-20,hundreds; 300,200,,300,,,general protesters,"in celebration of Martin Luther King Jr., against border wall",1,march,0,0,0,0,1,1,https://www.borderreport.com/hot-topics/the-border-wall/hundreds-voice-opposition-to-border-wall-at-mlk-day-march-in-laredo/,,,,
Las Vegas,City Hall to Fremont street,Clark,NV,US,2020-01-20,about 100,100,,100,,,general protesters,"in support of homeless persons, against forced removal and arrests of homeless",0,protest,12,0,0,0,1,1,https://www.reviewjournal.com/news/politics-and-government/las-vegas/12-arrested-during-las-vegas-homeless-camping-ban-protest-1939698/,,,,
Lexington,Downtown,Fayette,KY,US,2020-01-20,estimate 1200,1200,,1200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.wtvq.com/2020/01/20/hundreds-take-part-freedom-march-lexington/,,,,
Lincoln,State Capitol,Lancaster,NE,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,0,1,http://www.dailynebraskan.com/news/events-for-mlk-week-include-speech-by-ruby-bridges-march/article_47dc4cac-38c8-11ea-920a-5fd4405d2c2e.html,https://www.omaha.com/news/state_and_regional/you-can-do-it-too-youth-at-mlk-march-in/article_9d33d5ac-1c5b-507c-be12-ce850c457664.html#1,,,
Lincoln,University of Nebraska State Capitol,Lancaster,NE,US,2020-01-20,an estimated 2000 to 2500,2000,,2500,,,general protesters,against abortion rights,2,march ,0,0,0,0,1,1,https://www.omaha.com/news/state_and_regional/despite-cold-about-attend-annual-anti-abortion-march-in-lincoln/article_a3cb1646-423b-5bce-800e-1283db67ca25.html,,,,
London,Main Street,Laurel,KY,US,2020-01-20,,,,,,,Laurel County African American Heritage Center,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.sentinel-echo.com/news/local_news/london-remembers-dr-martin-luther-king-jr-with-march/article_b48e0dde-2d54-50b1-9bc6-5bd8a8b2be0d.html,,,,
Long Beach,MLK Center,Nassau,NY,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,"http://www.liherald.com/longbeach/stories/mlk-center-exec-director-announces-resignation-days-before-big-mlk-day-march,121591",,,,
Lufkin,1st St; Martin Luther King Jr. Blvd; Dunbar Primary School,,TX,US,2020-01-20,,,,,,,general protestors,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,http://lufkindailynews.com/news/local/article_d9dfe010-dd8a-53c3-9fb7-a70d9eda5b33.html,,,,
Macon,Macon-Bibb County Government Center,Bibb,GA,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.macon.com/news/local/article239456478.html,,,,
Miami,,Miami-Dade,FL,US,2020-01-20,dozens,24,,24,,,general protesters,against gun violence,0,protest,0,0,0,0,1,1,https://www.fox29.com/news/motorcyclists-atv-riders-hit-south-florida-streets-for-annual-wheels-up-guns-down-protest-on-mlk-day,,,,
Missoula,St. Anthony Catholic Church,Missoula,MT,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,rally,0,0,0,0,1,1,https://missoulian.com/news/local/missoula-rallies-on-martin-luther-king-day/article_4e6ea377-88c5-5b8c-9741-8fab307a54f9.html,,,,
Mobile,Bishop State Community College; Lyons Park,Mobile,AL,US,2020-01-20,about 200,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.al.com/news/2020/01/a-message-of-love-and-peace-as-martin-luther-king-jr-remembered-in-mobile.html,,,,
Mt. Pleasant,Town Center,Isabella,MI,US,2020-01-20,about 250,250,,250,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.themorningsun.com/news/civil-rights-leader-remembered-during-march-presentations/article_0477ca62-3bcb-11ea-89c7-0b49a9c4332a.html,,,,
Murfreesboro,Central Magnet School,Rutherford,TN,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.dnj.com/story/news/2020/01/16/where-events-martin-luther-king-jr-day-mlk-murfreesboro-lavergne-tn/4488314002/,,,,
Nacogdoches,downtown,Nacogdoches,TX,US,2020-01-20,about 50,50,,50,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.dailysentinel.com/news/local/article_aa5481b2-9487-5484-80ea-ba6492f2a388.html,,,"could not access full article, count from CountLove listing",
New Braunfels,Main Plaza,Comal ,TX,US,2020-01-20,hundreds; around 1000,200,,1000,,,the New Braunfels MLK Association Inc. ,in celebration of Martin Luther King Jr.,1,march ,0,0,0,0,1,1,https://www.kens5.com/article/news/community/hill-country-reporter/new-braunfels-mlk-march-draws-hundreds-downtown/273-57411db4-47bd-4d4b-b72a-903cad201362,http://herald-zeitung.com/community_alert/article_38a1ccf0-3bf0-11ea-9975-afe7e2718c58.html,,,
New York,City Hall,New York ,NY,US,2020-01-20,,,,,,,general protesters,against former principal Elmhurst,0,protest; rally,0,0,0,0,1,1,https://www.amny.com/education-2/rally-at-city-hall-as-lawsuit-over-former-elmhurst-principals-discriminatory-behavior-heads-to-federal-court/,,,,
New York,,Bronx,NY,US,2020-01-20,,,,,,,general protesters,"in celebration of Martin Luther King Jr., against racial segregation in education",1,rally,0,0,0,0,1,1,https://www.pix11.com/news/local-news/bronx/educators-rally-for-more-teacher-diversity-in-the-bronx,,,,
Oakland,City Hall,Alameda,CA,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,rally,0,0,0,0,1,1,https://www.sfchronicle.com/bayarea/otisrtaylorjr/article/Moms-4-Housing-It-s-one-victory-in-a-long-war-14996656.php,,,,
Oakland,Hogan Middle School,Alameda,CA,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,0,1,https://www.dailyrepublic.com/all-dr-news/solano-news/vallejo/mlk-march-remembrance-set-monday-in-vallejo/,,,,
Olympia,State Capitol,Thurston ,WA,US,2020-01-20,,,,,,,The Alliance for Gun Responsibility,for gun control,1,rally,0,0,0,0,0,1,https://mynorthwest.com/1673390/gun-rights-rally-olympia-2020/,,,,
Olympia,steps of the legislative uilding,Thurston,WA,US,2020-01-20,hundreds,200,,200,,,general protesters,"end mass incarceration, criminal justice reform",1,rally,0,0,0,0,1,1,https://www.king5.com/article/news/local/prison-reform-rally-olympia/281-023e71a9-5615-418a-9771-0dc783f0b813,,,,
Orange,Confederate Memorial of the Wind,Orange,TX,US,2020-01-20,,6,,6,,,Repurpose,"for repurposing Confederate Memorial of the Wind, against white supremacy",1,protest,0,0,0,0,1,1,https://www.beaumontenterprise.com/news/article/Confederate-memorial-draws-a-protest-on-MLK-Day-14990821.php,https://repurposememorial.com/,,,
Oxnard,Plaza Park; PAL Gymnasium,Ventura,CA,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.vcstar.com/story/news/local/2020/01/21/hundreds-march-oxnard-honor-martin-luther-king-jr/4489853002/,,,,
Paducah,Robert Cherry Civic Center to MLK Monument,McCracken,KY,US,2020-01-20,dozens,24,,24,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.paducahsun.com/news/local/frigid-mlk-march-kicks-off-annual-observances/article_618b8fdb-8182-5d28-a07d-65bf549fca64.html,,,,
Pamplico,,Florence,SC,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,rally; march,0,0,0,0,1,1,https://www.scnow.com/news/local/annual-mlk-march-to-end-monday-with-rally-at-fmu/article_9240770f-3770-5c91-9486-470b0d060cc3.html,,,,
Phoenix,Margaret T. Hance Park,Maricopa,AZ,US,2020-01-20,,,,,,,Arizona Dr. Martin Luther King Jr. Celebration Committee ,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/phoenix/2020/01/20/phoenix-march-honors-martin-luther-king-jr-legacy/4525257002/,,,,
Pleasantville,Mt. Zion Baptist Church ,Atlantic,NJ,US,2020-01-20,,,,,,,general protesters,"in celebration of Martin Luther King Jr., for equality in education",1,march,0,0,0,0,1,1,https://www.pressofatlanticcity.com/education/pleasantville-march-promotes-educational-equality-in-the-name-of-king/article_f7276ef3-8336-5888-9208-d0de567fdfaf.html,,,,
Pocatello,Idaho State University,Bannock,ID,US,2020-01-20,hundreds; a few hundred,200,,300,,,ISU's Office of Equity and Inclusion,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.idahostatejournal.com/news/local/hundreds-march-on-isu-campus-to-honor-mlk/article_ebad6bb6-a190-58a1-9648-7febc9a427b6.html,,,,
Portales,Memorial Building to the Campus Union Building at Eastern New Mexico University,Roosevelt,NM,US,2020-01-20,roughly 500,500,,500,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.easternnewmexiconews.com/story/2020/01/22/news/crowd-turns-out-for-march/164455.html,,,,
Portland,Peninsula Park,Multnomah,OR,US,2020-01-20,about 300,300,,300,,,"Don’t Shoot Portland, Artists for Black Lives, etc.","in celebration of Martin Luther King Jr., for civil rights and equality",1,march,0,0,0,0,1,1,https://www.oregonlive.com/news/2020/01/portland-groups-gather-march-in-honor-of-martin-luther-king-jr.html,,,,
Prescott,,Yavapai,AZ,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.dcourier.com/news/2020/jan/20/hundreds-march-prescott-martin-luther-king-day/,,,,
Pueblo,Rawlings Library ,Pueblo ,CO,US,2020-01-20,about 100,100,,100,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.koaa.com/news/covering-colorado/pueblo-honors-mlk-with-annual-march-and-rally,,,,
Raleigh,Downtown,Wake,NC,US,2020-01-20,hundreds,200,,200,,,"the Triangle Martin Luther King, Jr. Committee",in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.newsobserver.com/news/local/article239402678.html,,,,
Redding,Old City Hall,Shasta,CA,US,2020-01-20,,,,,,,The MLK Center,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.redding.com/story/news/2020/01/20/shasta-county-celebrates-mlk-day-annual-march-downtown-redding/4490295002/,,,,
Richmond,Capitol,Henrico,VA,US,2020-01-20,NA,22000,,22000,,,general protestors,for Second Amendment rights,2,rally,0,0,0,0,1,1,https://www.vice.com/en_us/article/m7qvmy/thousands-of-gun-rights-activists-are-taking-a-victory-lap-for-peaceful-rally,https://www.vice.com/en_us/article/epgzbj/gun-rights-rally-richmond-virginia-hostage?fbclid=IwAR2BkG8-iMsBVdMKRHAuMVJ3o_Uq4Bj8Qoj_78Kqj6StuzPpZQ8RVcpzOns,https://www.washingtontimes.com/news/2020/jan/19/virginia-gun-rights-rally-activists-plan-unprecede/,,
Romulus,Romulus Middle School to Romulus High School,Wayne,MI,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.thenewsherald.com/news/romulus-officials-recognize-mlk-day-as-a-call-to-action/article_bf130464-3c6a-11ea-8a91-03192e305dcc.html,,,,
Sacramento,MLK Jr. Boulevard to Sacramento City College,Sacramento ,CA,US,2020-01-20,thousands,2000,,2000,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.abc10.com/article/news/local/sacramento/march-for-the-dream-mlk-expo-event/103-87753b5e-eb7d-4106-8ece-17627ddaae1c,https://fox40.com/news/local-news/thousands-march-in-south-sacramento-for-martin-luther-king-jr-day/,,,
Saginaw,The Dow Event Center,Saginaw,MI,US,2020-01-20,,,,,,,general supporters,in celebration of Martin Luther King Jr.,1,rally; march,0,0,0,0,1,1,https://www.ourmidland.com/news/article/Fraternity-to-host-MLK-unity-march-14954909.php,,,,
Salem,McKay High School,Marion,OR,US,2020-01-20,dozens,24,,24,,,Salem-Keizerr NAACP,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.statesmanjournal.com/story/news/2020/01/20/martin-luther-king-jr-day-salem-oregon-march-day-of-service/2838456001/,,,,
Salt Lake City,University of Utah,Salt Lake,UT,US,2020-01-20,hundreds,200,,200,,,University of Utah,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://fox13now.com/2020/01/20/utahns-march-in-honor-of-martin-luther-king-jr/,,,,
San Antonio,MLK Academy,Bexar,TX,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.kens5.com/article/news/community/san-antonios-mlk-march-planned-monday/273-5c7913ee-4d46-4c82-8d6f-531a7e024e6e,,,,
San Francisco,Lefty O'Doul Bridge on Third St,San Francisco ,CA,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.sfchronicle.com/bayarea/article/Annual-MLK-Day-march-in-San-Francisco-brings-out-14990356.php,,,,
San Juan,Executive Mansion,San Juan City,PR,US,2020-01-20,dozens,24,,24,,,general protesters,"against governor of Puerto Rico, for having apparently forgotten disaster supplies",0,protest,0,0,0,0,1,1,https://www.nbcnews.com/news/latino/puerto-rico-demonstrators-demand-governor-s-resignation-n1118931,,,,
Santa Cruz,Cathcart Street to the Louden Nelson Community Center ,Santa Cruz,CA,US,2020-01-20,nearly 300,300,,300,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.santacruzsentinel.com/2020/01/20/mlk-day-activists-march-for-equality-in-santa-cruz/,,,,
Seaside,Broadway Ave; Obama Way,Monterey,CA,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.montereyherald.com/seasides-mlk-march-a-reason-to-come-together,,,,
Seguin,Central Park,Guadalupe,TX,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,http://seguingazette.com/news/article_e900f424-3cb6-11ea-ab66-57532a058f37.html,,,,
Southfield,Hope Methodist Church ,Oakland,MI,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.theoaklandpress.com/news/hundreds-march-in-southfield-to-celebrate-the-life-of-mlk/article_22dee606-3bae-11ea-b37b-679517159661.html,,,,
Spokane,Spokane Convention Center,Spokane,WA,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march ,0,0,0,0,1,1,https://www.krem.com/article/news/local/martin-luther-king-jr-day-march-rally-spokane/293-02f256a7-834f-4ded-9202-2886850578b8,,,,
Springfield, Wyndham City Centre,Sangamon,IL,US,2020-01-20,about 1000,1000,,1000,,,Springfield Frontiers International Club,in celebration of Martin Luther King Jr.,1,rally,0,0,0,0,1,1,https://www.sj-r.com/news/20200120/king-day-observances-rally-against-racism-provide-chance-to-give-back,,,,
Springfield,Pilgrim Rest Baptist Church ,Sangamon,IL,US,2020-01-20,,,,,,,The Springfield branch of the NAACP ,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,0,1,https://www.sj-r.com/news/20200115/king-day-breakfast-unity-march-highlight-holiday-events,,,,
Springfield,Jordan Valley Ice Park ,Greene,MO,US,2020-01-20,,,,,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.ozarksfirst.com/local-news/local-news-local-news/people-are-preparing-for-the-mlk-march-on-martin-luther-king-jr-day/,,,,
Tallahassee,State Capitol,Leon ,FL,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.wctv.tv/content/news/Martin-Luther-King-Jr-Day-Celebrations--567125291.html,,,,
Taylor,The Dickey Givens Community Center,Williamson ,TX,US,2020-01-20,,,,,,,general supporters,in celebration of Martin Luther King Jr.,1,march ,0,0,0,0,1,1,https://taylorpress.net/news/article_85f68974-309b-11ea-86f9-d7e9b854a829.html,,,,
Temple,outside A New Fellowship Church,Bell,TX,US,2020-01-20,hundreds,200,,200,,,general protesters,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.tdtnews.com/news/central_texas_news/article_667e6662-3bf3-11ea-abc3-3fc95464678d.html,,,,
Toledo,,Lucas,OH,US,2020-01-20,,,,,,,The MLK Kitchen for the Poor,in celebration of Martin Luther King Jr.,1,march,0,0,0,0,1,1,https://www.wtol.com/article/news/local/toledoans-march-to-celebrate-martin-luther-king/512-d999bbe5-989c-4fc5-bf17-6d1f50156d3b,,,,
