CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Houston,,Texas,TX,US,2020-04-19,,,,,,,general protestors,seek release of immigrant detainees due to Covid 19,1,car protest,0,0,0,0,1,1,https://www.dailykos.com/stories/2020/4/20/1938872/--Free-them-all-Texans-honk-outside-ICE-facilities-in-protest-of-ongoing-detention,,,,
Jackson,Madison County court house,Madison,TN,US,2020-04-19,NA,16,,16,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.jacksonsun.com/story/news/2020/04/19/free-tn-protest-madison-county-courthouse/5162856002/,,,,
Knoxville,West Town Mall,Knox,TN,US,2020-04-19,about 75,75,,75,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.knoxnews.com/story/news/2020/04/19/freetn-protesters-safer-home-order-tennessee-governor-bill-lee-coronavirus/5162619002/,,,,
Madison,State Capitol,Dane,WI,US,2020-04-19,about 70,70,,70,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.jsonline.com/story/news/politics/2020/04/19/madison-protesters-say-gov-tony-evers-coronavirus-order-goes-too-far-wisconsin-pandemic-capitol/5162344002/,,,,
Memphis,City Hall,Shelby,TN,US,2020-04-19,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://dailymemphian.com/article/13124/covid-19-stay-at-home-safer-at-home-protest-hal-rounds-jim-strickland,,,,
Mosinee,Central Wisconsin Industrial Park,Marathon,WI,US,2020-04-19,nearly 1000; hundreds,200,,1000,,,Open Wisconsin Now,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://waow.com/2020/04/19/wisconsinites-protest-safer-at-home-order-in-mosinee/,https://www.wsaw.com/fox/content/news/Aspirus-doctor-under-investigation-by-sy-569794511.html,,,
Nashville,State Capitol,Davidson,TN,US,2020-04-19,more than 300,300,,300,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.tennessean.com/story/news/health/2020/04/19/nashville-coronavirus-protest-sunday-against-lockdown-capitol/5161742002/,,,,
Olympia,,Thurston,WA,US,2020-04-19,more than 2000; 2500,2000,,2500,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.washingtonpost.com/world/national-security/small-protests-erupt-saturday-over-some-state-actions-to-combat-coronavirus/2020/04/18/a52434e2-81a7-11ea-9040-68981f488eed_story.html,https://www.seattletimes.com/seattle-news/politics/demonstrators-rally-in-olympia-against-washingtons-coronavirus-stay-home-order/,https://www.krem.com/article/news/health/coronavirus/people-plan-to-gather-in-olympia-sunday-to-protest-gov-inslees-stay-at-home-order/293-d7920d24-f6b8-4b75-b63d-27bd8b605d0b,,
Phoenix,State Capitol,Maricopa,AZ,US,2020-04-19,at least 100,100,,100,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/phoenix-breaking/2020/04/19/operation-gridlock-arizona-protest-state-capitol-draws-100-cars/5162567002/,,,,
Richland,John Dam Plaza,Benton,WA,US,2020-04-19,about 100,100,,100,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.nbcrightnow.com/news/protesters-gather-in-john-dam-plaza-asking-gov-inslee-to-reopen-washington/article_7f27b476-82a6-11ea-9ab0-cffa3f12b721.html,https://www.tri-cityherald.com/news/local/article242128376.html,,,
San Antonio,,Bexar,TX,US,2020-04-19,,,,,,,general protestors,seek release of immigrant detainees due to Covid 19,1,car protest,0,0,0,0,1,1,https://www.dailykos.com/stories/2020/4/20/1938872/--Free-them-all-Texans-honk-outside-ICE-facilities-in-protest-of-ongoing-detention,,,,
San Clemente,San Clemente Pier,Orange,CA,US,2020-04-19,about 500,500,,500,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.ocregister.com/2020/04/19/hundreds-protest-stay-at-home-order-in-san-clemente/,,,,
Spokane,Spokane County Courthouse,Spokane,WA,US,2020-04-19,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.kxly.com/despite-stay-home-orders-protesters-gather-at-spokane-county-courthouse/,,,,
Springfield,State Capitol,Sangamon,IL,US,2020-04-19,about 75,75,,75,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.sj-r.com/news/20200419/tensions-run-high-briefly-over-protest-at-capitol,,,,
Taylor,T. Don Hutto Detention Center,Williamson ,TX,US,2020-04-19,about 70,70,,70,,,general protesters,for the release of detainees in ICE facilities to ensure safety from COVID19,1,protest; car protest,0,0,0,0,1,1,https://taylorpress.net/news/article_6a03cb18-8439-11ea-84c2-1f4cc37afe37.html,,,,
Toldeo,Lucas County Jail,Lucas,OH,US,2020-04-19,,,,,,,general protestors,seek release of inmates due to Covid-19,1,car protest,0,0,0,0,1,1,https://www.13abc.com/content/news/Free-Them-All-419-demonstration-at-Lucas-County-Jail-569766321.html,,,,
Waynesville,"Walmart to Main Street Waynesville, then up Russ Avenue",Haywood,NC,US,2020-04-19,around 50 vehicles,50,,50,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.themountaineer.com/news/local/residents-rally-to-reopen-haywood/article_39ef9fc4-838f-11ea-83e5-c32f37b688d1.html,,,,
Annapolis,Church Circle,Anne Arundel,MD,US,2020-04-20,a few; count pic,3,,3,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.businessinsider.com/more-media-requests-than-protestors-at-md-coronavirus-protest-2020-4,https://twitter.com/riccimike/status/1252259780451643392,https://www.capitalgazette.com/coronavirus/ac-cn-protest-restrictions-coronavirus-20200420-6757bsdwj5bencadlv6jdscxyu-story.html,,
Augusta,State House,Kennebec,ME,US,2020-04-20,hundreds,200,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.centralmaine.com/2020/04/20/people-gather-at-maine-capital-to-protest-coronavirus-stay-at-home-order/,,,,
Bismarck,outside capitol,Burleigh,ND,US,2020-04-20,about 150,150,,150,,,Health Freedom North Dakota,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.grandforksherald.com/news/government-and-politics/5382580-Protesters-at-Capitol-push-governor-to-reopen-North-Dakota-businesses,https://bismarcktribune.com/news/local/health/business-closure-rally-held-at-capitol-3-more-people-die-of-covid-19-in-north/article_4eddcefc-06c3-5d55-ae68-010fa0b818f1.html,,,
Bridgeton,Interstate 70,St. Louis,MO,US,2020-04-20,about 60,60,,60,,,general protestors,protest payment of rent during pandemic,1,car protest,0,0,0,0,1,1,https://www.stltoday.com/news/local/metro/statewide-protest-calls-attention-to-plight-of-missouri-renters-amid-coronavirus-outbreak/article_5ed065c4-85a7-5e75-8a24-427767b982b7.html,,,,
Buffalo,Niagara Square,Erie,NY,US,2020-04-20,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.wgrz.com/article/news/health/coronavirus/rolling-protest-against-new-york-state-pause-order-set-for-monday-in-buffalo/71-94318be3-882e-45f7-b7c0-63eae713f98d,,,,
Cheyenne,State Capitol,Laramie,WY,US,2020-04-20,about 100,100,,100,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://apnews.com/2e3b987ea7ce343da9ec96457fc31615,,,,
Coeur d'Alene,Higgens Point,Kootenai,ID,US,2020-04-20,200-300,200,,300,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest; car protest,0,0,0,0,1,1,https://www.kxly.com/kootenai-co-deputy-disperses-200-person-car-rally-from-higgens-point/,,,,
Columbus,,Franklin,OH,US,2020-04-20,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,,,,,1,1,https://www.washingtonpost.com/politics/most-rate-trumps-coronavirus-response-negatively-and-expect-crowds-will-be-unsafe-until-summer-post-u-md-poll-finds/2020/04/20/0b436dda-833b-11ea-a3eb-e9fc93160703_story.html,,,,
Erie,Perry Square,Erie,PA,US,2020-04-20,more than 100,100,,100,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,,,,,1,1,https://www.goerie.com/news/20200420/erie-protesters-demand-end-to-coronavirus-shutdowns,,,,
Harrisburg,State Capitol,Dauphin,PA,US,2020-04-20,more than 1000; police estimate 3000,1000,,3000,,,"Reopen PA, End the Lockdown PA, Pennsylvanians Against Excessive Quarantine",protest stay-at-home measures due to Covid-19,2,protest,,,,,1,1,https://www.usatoday.com/story/news/politics/2020/04/15/coronavirus-multiple-states-see-protests-over-stay-home-rules/5142499002/,https://thehill.com/homenews/administration/493647-fauci-warns-protests-against-against-stay-at-home-orders-will,https://www.inquirer.com/news/coronavirus-covid-rally-harrisburg-quarantine-shutdown-wolf-chris-dorr-20200420.html,https://www.penncapital-star.com/covid-19/govt-cant-save-us-from-the-virus-in-raucous-capitol-protest-thousands-call-on-wolf-to-reopen-all-of-pa/,
Harrisburg,State Capitol,Dauphin,PA,US,2020-04-20,count pic,4,,4,,,general protestors,support stay-at-home measures due to Covid-19,1,counter-protest,,,,,0,1,https://twitter.com/seiuhcpa/status/1252272207885189121,,,reported as nurses,
Hartford,State Capitol,Hartford,CT,US,2020-04-20,more than 1000,1000,,1000,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.ctpost.com/news/coronavirus/article/Reopen-CT-protesters-hit-streets-mostly-15214127.php,,,,
Hillsboro,,Jefferson,MO,US,2020-04-20,a few dozen,36,,36,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.kmov.com/news/stop-the-hysteria-jefferson-county-car-protest-urges-leaders-to-end-stay-at-home-order/article_7e05342e-8337-11ea-9e13-579ceb267fb4.html,,,,
Houston,East Loop,Harris,TX,US,2020-04-20,around 75,75,,75,,,truck drivers,for payment of wages owed to truck drivers,0,protest,1,0,0,0,1,1,https://www.chron.com/news/houston-texas/houston/article/Big-rigs-block-traffic-on-East-Loop-in-apparent-15213595.php,,,,
Huntsville,Madison County Courthouse,Madison,AL,US,2020-04-20,less than two dozen; about 20,20,,24,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://whnt.com/news/reopen-alabama-rally-urges-government-to-open-economy-sooner-than-later/,https://www.al.com/news/2020/04/reopen-alabama-rally-draws-small-crowd-in-huntsville.html,,,
Indianapolis,State Capitol,Marion,IN,US,2020-04-20,barely a dozen,12,,12,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.wishtv.com/news/indiana-news/gov-holcomb-expresses-frustration-with-stay-at-home-protest-organizers/,,,,
Irvine,,Orange,CA,US,2020-04-20,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,,,,,1,1,https://www.ocregister.com/2020/04/20/protesters-in-newport-beach-object-to-californias-stay-at-home-order/,,,,
Jackson,Municipal Building,Ocean,NJ,US,2020-04-20,more than a dozen,12,,12,,,community protestors,protest new housing development,0,car protest,0,0,0,0,1,1,https://www.app.com/story/news/local/communitychange/2020/04/21/protest-jackson-parke/5164767002/,,,,
Kansas City,City Hall,Jefferson,MO,US,2020-04-20,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,0,1,https://www.kansascity.com/news/coronavirus/article242147486.html,,,,
Kansas City,Country Club Plaza,Jefferson,MO,US,2020-04-20,about 80,80,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.kctv5.com/coronavirus/kansas-city-residents-protest-stay-at-home-order-monday/article_fc46efb2-834b-11ea-a39e-7bf5f3988b60.html,https://www.kansascity.com/news/coronavirus/article242147486.html,,,
Kansas City,Country Club Plaza,Jefferson,MO,US,2020-04-20,,,,,,,general protestors,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,0,1,https://www.kctv5.com/coronavirus/kansas-city-residents-protest-stay-at-home-order-monday/article_fc46efb2-834b-11ea-a39e-7bf5f3988b60.html,,,,
Mercer,county courthouse,Mercer,PA,US,2020-04-20,more than 30,30,,30,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.sharonherald.com/covid-19/local/residents-step-out-to-oppose-restrictions/article_839f2e18-8386-11ea-832a-279be9a3554e.html,,,,
Montpelier,,Orange,VT,US,2020-04-20,several hundred,300,,300,,,general protestors,oppose plan to close three VT state college campuses,0,car protest,0,0,0,0,1,1,https://vtdigger.org/2020/04/20/drive-through-protesters-push-back-on-state-college-closure-plan/,,,,
Moscow,City Hall,Latah,ID,US,2020-04-20,around 200,200,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://dnews.com/coronavirus/group-plans-to-protest-moscow-s-covid-19-constraints/article_16bd5391-268d-5a49-9bd6-3011852e269f.html,https://lmtribune.com/coronavirus/moscow-protesters-don-t-want-to-stay-home/article_0f989d22-8397-11ea-98bd-5f5573befc6b.html,,,
Nashville,State Capitol,Davidson,TN,US,2020-04-20,dozens,24,,24,,,Reopen TN,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://twitter.com/natalie_allison/status/1252274423547285504,https://www.newschannel5.com/news/dozens-rally-to-demand-reopening-tennessee-economy-for-second-day,,,
Newport Beach,City Hall,Orange,CA,US,2020-04-20,about 60,60,,60,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.ocregister.com/2020/04/20/protesters-in-newport-beach-object-to-californias-stay-at-home-order/,,,,
Newport Beach,City Hall,Orange,CA,US,2020-04-20,NA,2,,2,,,general protestors,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,0,1,https://www.ocregister.com/2020/04/20/protesters-in-newport-beach-object-to-californias-stay-at-home-order/,,,,
Oklahoma City,City Hall,Oklahoma,OK,US,2020-04-20,about a dozen,12,,12,,,OK Back to Work,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://kfor.com/news/local/ok-back-2-work-group-rallies-at-city-hall/,,,,
Ottawa,Allen Park,LaSalle,IL,US,2020-04-20,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.mywebtimes.com/2020/04/20/ottawa-police-were-ready-should-protestors-try-to-shut-down-bridge/aajxfxi/,,,,
Phoenix,Wesley Bolin Memorial Park,Maricopa,AZ,US,2020-04-20,a few hundred,300,,300,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.fox10phoenix.com/news/protesters-gather-in-downtown-phoenix-for-2nd-protest-against-arizonas-stay-at-home-order,,,,
Phoenix,,Maricopa,AZ,US,2020-04-20,count pic,4,,4,,,nurses,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/politics/arizona/2020/04/21/icu-nurse-who-stood-masked-and-silent-rally-open-arizona/3001723001/,,,,
Pittsburgh,Grant Street outside the City-County Building,Allegheny,PA,US,2020-04-20,about 200; around 120,120,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://twitter.com/Jamie_Martines/status/1252330756585725954,https://www.wtae.com/article/dozens-rally-in-downtown-pittsburgh-to-reopen-all-pennsylvania-businesses/32213582,https://www.pghcitypaper.com/pittsburgh/local-nightclub-owners-receive-backlash-for-armed-appearance-at-pittsburgh-reopen-protest/Content?oid=17173267,,
Sacramento,State Capitol,Sacramento,CA,US,2020-04-20,hundreds; roughly 500,200,,500,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.dailymail.co.uk/news/article-8238403/Anti-lockdown-protesters-gather-North-Dakota-Pennsylvania-protests-stay-home-orders.html,https://www.sfgate.com/news/article/California-protesters-push-to-reopen-governor-15213899.php,,,
Sahuarita,Abrego Drive and Nogales Highway,Pima,AZ,US,2020-04-20,about 25,25,,25,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.gvnews.com/news/local-demonstrators-want-ducey-to-reopen-state/article_4702424a-8356-11ea-a24d-a3cfcc1528a3.html,,,,
Santa Fe,State Capitol,Santa Fe,NM,US,2020-04-20,a few dozen,36,,36,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest; car protest,0,0,0,0,1,1,https://www.sfreporter.com/news/2020/04/20/operation-gridlock-without-actual-gridlock/,,,,
Tallahassee,Department of Economic Opportunity,Leon,FL,US,2020-04-20,,,,,,,general protestors,against state's lack of action on unemployment caused by coronavirus pandemic,0,car protest,0,0,0,0,1,1,https://www.wtxl.com/news/local-news/unemployed-floridians-protest-at-deo-in-tallahassee,,,,
Tulsa,,Tulsa,OK,US,2020-04-20,,,,,,,OK Back to Work,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://kfor.com/news/local/ok-back-2-work-group-rallies-at-city-hall/,https://www.tulsaworld.com/news/local/protesters-rally-in-tulsa-against-lockdowns-just-open-it-up-we-can-handle-it/article_4c179b49-e5c3-594b-982e-601ec23bae09.html,,,
Tulsa,,Tulsa,OK,US,2020-04-20,NA,1,,1,,,single woman,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,1,1,https://www.tulsaworld.com/news/local/protesters-rally-in-tulsa-against-lockdowns-just-open-it-up-we-can-handle-it/article_4c179b49-e5c3-594b-982e-601ec23bae09.html,,,,
Albany,outside Executive Mansion,Albany,NY,US,2020-04-21,,,,,,,general protestors,seek release of inmates due to Covid-19,0,car protest,0,0,0,0,1,1,https://www.timesunion.com/news/article/Five-state-prison-inmates-have-died-from-15215154.php,,,,
Baton Rouge,East Baton Rouge Parish prison,East Baton Rouge parish,LA,US,2020-04-21,about 70,70,,70,,,parishioners,support priest arrested for violating COVID-19 stay-at-home order,2,protest,0,0,0,0,0,1,https://www.hammondstar.com/news/local/defiant-pastor-arrested-over-coronavirus-protest/article_e32794ea-d444-51fb-a0f8-04abd4dd59c6.html,,,,
Baton Rouge,Holy Ghost Catholic school around the block,East Baton Rouge parish,LA,US,2020-04-21,count pic,20,,30,,,children,against abortion,2,march,0,0,0,0,1,1,https://www.theadvocate.com/baton_rouge/news/communities/livingston_tangipahoa/article_5dc73eb6-7507-11ea-9968-1fe048931885.html,,,,
Baton Rouge,,East Baton Rouge parish,LA,US,2020-04-21,NA ,1,,1,,,general protestors,protest priest's church services during COVID-19 stay-at-home order,1,protest,0,0,0,0,1,1,https://www.hammondstar.com/news/local/defiant-pastor-arrested-over-coronavirus-protest/article_e32794ea-d444-51fb-a0f8-04abd4dd59c6.html,,,,
Charlotte,Days Inn,Mecklenburg,NC,US,2020-04-21,,,,,,,residents of the Days Inn,against shutoff of water and electricity service to homeless residents of Days Inn,0,protest,0,0,0,0,1,1,https://www.charlotteobserver.com/news/coronavirus/article242180926.html,,,,
Clayton,St. Louis County Government,St. Louis,MO,US,2020-04-21,few dozen; about 50,36,,50,,,general protestors,against state coronavirus restrictions,2,protest,0,0,0,0,1,1,https://www.kmov.com/news/i-would-rather-die-than-to-be-a-slave-demonstrators-protest-st-louis-county-stay/article_bf9ae4ae-841f-11ea-82f2-7b76aa7cf8e3.html,https://www.ksdk.com/article/news/health/coronavirus/protesters-rally-clayton-reopen-missouri-coronavirus/63-30a05ad2-29dc-427d-8be4-4c392d0874ad,,,
Clayton,St. Louis County Government,St. Louis,MO,US,2020-04-21,2,2,,2,,,general protestors,for state coronavirus restrictions,1,counter-protest,0,0,0,0,0,1,https://www.kmov.com/news/i-would-rather-die-than-to-be-a-slave-demonstrators-protest-st-louis-county-stay/article_bf9ae4ae-841f-11ea-82f2-7b76aa7cf8e3.html,,,,
Dallas,Dealey Plaza,Dallas,TX,US,2020-04-21,about 100,100,,100,,,Open TX,protest stay-at-home order due to Covid-19,2,protest,0,0,0,0,1,1,https://www.dallasnews.com/news/public-health/2020/04/21/protesters-in-downtown-dallas-say-they-dont-want-to-be-told-to-stay-at-home/,,,,
Jacksonville,Duval County Courthouse,Duval,FL,US,2020-04-21,roughly 70,70,,70,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.jacksonville.com/news/20200421/coronavirus-duval-rally-seeks-end-to-business-restrictions,,,,
Jefferson City,State Capitol,Cole,MO,US,2020-04-21,several hundred; more than 100,100,,300,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.news-leader.com/story/news/local/ozarks/2020/04/20/locals-plan-protests-stay-home-orders-springfield/5167458002/,https://www.kmov.com/news/hundreds-of-protesters-gather-at-capitol-for-reopen-missouri-rally-we-want-our-lives-back/article_969529a2-8401-11ea-9baf-1f5e318073a8.html,https://www.kmbc.com/article/between-400-500-protesters-take-part-in-reopen-missouri-rally-at-missouri-state-capitol-jefferson-city-missouri-covid-19-coronavirus/32226119,https://www.columbiamissourian.com/news/covid19/opponents-of-stay-at-home-order-rally-outside-capitol/article_627192a0-841f-11ea-b558-ab6527c8a934.html,
Meridian,Meridian City Hall,Ada,ID,US,2020-04-21,about 100,100,,100,,,Idahoans for Vaccine Freedom; Idaho Freedom Foundation,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.idahopress.com/coronavirus/meridian-woman-arrested-during-protest-at-closed-playground-after-asking-to-be-arrested/article_1ee7d886-b71f-5fee-aa98-a5ce677cf181.html,https://www.idahostatesman.com/article242188766.html,https://www.eastidahonews.com/2020/05/300-people-called-dispatch-after-meridian-playground-arrest-some-with-insults-threats/,,
Meridian,,Ada,ID,US,2020-04-21,about 40,40,,40,,,People's Rights,against state coronavirus restrictions,2,protest,0,0,0,0,0,1,https://www.irehr.org/reports/peoples-rights-report/#,,,Protested outside home of police officer who arrested woman for protesting at local playground on same day.,
Montgomery,Capitol,Montgomery,AL,US,2020-04-21,roughly 60,60,,60,,,general protestors,protest stay-at-home orders due to Covid-19,2,protest; car protest,0,0,0,0,1,1,https://www.montgomeryadvertiser.com/story/news/2020/04/21/reopen-alabama-business-protest-call-easing-coronavirus-restrictions/2999030001/,,,,
Port Aransas,,Nueces,TX,US,2020-04-21,about 20 cars,20,,20,,,general protestors,protest stay-at-home measures due to Covid-19,2,car protest,0,0,0,0,1,1,https://www.caller.com/story/news/local/2020/04/21/port-aransas-drive-protest-calls-businesses-re-open/2995358001/,,,,
Port Aransas,,Nueces,TX,US,2020-04-21,,,,,,,general protestors,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,0,1,https://www.caller.com/story/news/local/2020/04/21/port-aransas-drive-protest-calls-businesses-re-open/2995358001/,,,,
Providence,Butler Hospital,Providence,RI,US,2020-04-21,dozens,24,,24,,,general protestors,for more PPE for healthcare workers during coronavirus pandemic,0,car protest,0,0,0,0,1,1,https://www.abc6.com/butler-hospital-employees-protest-lack-of-ppe-in-a-drive-by-demonstration/,,,,
Raleigh,near the general assembly,Wake,NC,US,2020-04-21,about 1000; approximately 300,300,,1000,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://abc11.com/reopen-nc-governor-roy-cooper-gov.-ashley-smith/6115684/,https://www.newsobserver.com/news/local/article242157631.html,https://abc11.com/nc-coronavirus-reopen-raleigh-protest-north-carolina/6119599/,,
Raleigh,,Wake,NC,US,2020-04-21,about a dozen,12,,12,,,general protestors,support stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,0,1,https://www.newsobserver.com/news/local/article242157631.html,,,,
Saint Paul,Warren E. Burger Federal Courthouse,Ramsey,MN,US,2020-04-21,,11,,11,,,Interfaith Coalition on Immigration,"in solidarity with migrant detainees, against inhumane detention practices, for release of Sherburne 62, for freeing detained migrants during COVID-19 pandemic",1,protest,0,0,0,0,1,1,https://www.twincities.com/2020/04/21/as-coronavirus-infections-climb-in-mn-prison-protest-demands-release-of-sherburne-62/,https://mnicom.org/2020/04/23/icom-in-the-news/,,,
Santa Monica,Providence St. John's Health Center,Los Angeles,CA,US,2020-04-21,,,,,,,general protesters,against hospital decision to put nurses on administrative leave during coronavirus pandemic,0,protest; car protest,0,0,0,0,1,1,https://www.smdp.com/nurse-protest-2/189853,,,,
Springfield,Park Central Square,Greene,MO,US,2020-04-21,nearly 60; about 40,40,,60,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.news-leader.com/story/news/local/ozarks/2020/04/20/locals-plan-protests-stay-home-orders-springfield/5167458002/,https://www.ky3.com/content/news/Springfield-group-organizes-protest-against-stay-at-home-order-Tuesday-569799191.html,https://www.ozarksfirst.com/life-health/coronavirus/several-people-gather-in-downtown-springfield-to-rally-against-stay-at-home-order/,https://www.news-leader.com/story/news/2020/04/21/locals-urge-end-lockdowns-despite-risks-mirroring-other-protests/5168672002/,
Washington,outside the White House,DC,DC,US,2020-04-21,nearly two dozen,24,,24,,,National Nurses United,for more PPE for nurses during coronavirus pandemic,1,protest,0,0,0,0,1,1,https://twitter.com/alivitali/status/1252590281230290945,https://www.nbcnews.com/news/us-news/nurses-hold-white-house-protest-over-needs-better-protective-standards-n1188861,,,
Albany,outside capitol,Albany,NY,US,2020-04-22,hundreds,200,,200,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.timesunion.com/news/article/Churchill-Some-protesters-misguided-but-15219335.php,,,,
Albuquerque,UNM Hospital,Bernalillo,NM,US,2020-04-22,,,,,,,general protestors,for more PPE for healthcare workers during coronavirus pandemic,1,protest,0,0,0,0,1,1,https://www.kob.com/albuquerque-news/health-care-workers-protest-outside-unm-hospital-demand-better-working-conditions-and-ppe/5700772/,,,,
Anchorage,,Anchorage City,AK,US,2020-04-22,hundreds,200,,200,,,general protesters,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.ktuu.com/content/news/Hundreds-protest-for-the-economy-to-open--569877511.html,,,,
Anchorage,,Anchorage City,AK,US,2020-04-22,na,1,,1,,,general protesters,for stay-at-home measures due to Covid-19,1,counter-protest,0,0,0,0,1,1,https://www.adn.com/alaska-news/anchorage/2020/04/22/ready-to-get-back-to-work-anchorage-residents-protest-for-removal-of-covid-19-restrictions/,,,,
Cambridge,,Middlesex,MO,US,2020-04-22,some 50,50,,50,,,general protesters,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://www.news-leader.com/story/news/local/ozarks/2020/04/22/coronavirus-missouri-retirement-home-lockdown-springfield-covid-19/3007202001/,,,,
Cleveland,Bradley County Courthouse,Bradley,TN,US,2020-04-22,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,"clevelandbanner.com/stories/bradley-county-rally-wednesday-to-call-for-end-to-stay-at-home-restrictions,110866",,,,
Lansing,State Capitol,Igham ,MI,US,2020-04-22,,,,,,,general protesters,protest stay-at-home measures due to Covid-19,2,protest,0,0,0,0,1,1,https://statenews.com/article/2020/04/gridlock-2-0-protest-much-smaller-than-the-first?ct=content_open&cv=cbox_latest,,,,
Lansing,,Ingham,MI,US,2020-04-22,,,,,,,general protestors,protest stay-at-home measures due to Covid-19,2,protest,,,,,1,1,https://statenews.com/article/2020/04/a-second-gridlock-is-planned-whos-behind-it-its-complicated?ct=content_open&cv=cbox_featured,,,,
