CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Duncan,Duncan High School,Comanche,OK,US,2020-03-06,dozens,24,,24,,,high school students,anti-sexual harassment,0,protest,0,0,0,0,1,1,https://www.swoknews.com/news/no-means-no-duncan-students-walkout-of-class-to-protest/article_f5a43797-f25c-59ac-ae72-9962474740ed.html,,,,
Great Falls,US District Court,Cascade,MT,US,2020-03-06,dozens,24,,24,,,general protestors,"anti-Keystone pipeline, for environmental protection",1,protest,0,0,0,0,1,1,https://www.greatfallstribune.com/story/news/2020/03/06/protesters-rally-against-keystone-pipeline-ahead-court-hearing-great-falls/4973897002/,,,,
Huntley,Huntley High School,McHenry,IL,US,2020-03-06,dozens; more than 50,24,,50,,,high school students,protest teacher dismissal,0,protest,0,0,0,0,1,1,https://www.nwherald.com/2020/03/06/huntley-high-school-students-conduct-peaceful-protest-in-support-of-coach-woo/autdsls/,,,,
Irvine,1900 Main Street,Orange,CA,US,2020-03-06,about 200,200,,200,,,custodial workers; Service Employees International Union United Service Workers West,anti-sexual assault,0,march,0,0,0,0,1,1,https://www.latimes.com/california/story/2020-03-06/irvine-march-sexual-assault-female-janitors,,,,
Los Angeles,GEO Group,Los Angeles,CA,US,2020-03-06,about two dozen,24,,24,,,Never Again Action,anti ICE; free immigrants from detainee camps,1,demonstration,0,0,0,0,1,1,https://hyperallergic.com/546892/never-again-action-purim-spiel-geo-group-protest/,,,,
Missoula,Caras Park,Missoula,MT,US,2020-03-06,approximately 70,70,,70,,,general protestors,"anti-Keystone pipeline, for environmental protection",1,protest,0,0,0,0,1,1,http://www.montanakaimin.com/news/demonstrators-protest-keystone-xl-pipeline-at-caras-park/article_a73d4762-6304-11ea-86c2-9b1d643c606b.html,,,,
New York,Foley Square,New York,NY,US,2020-03-06,,,,,,,general protestors,pro-immigrant; anti-ICE,1,protest,0,0,0,0,1,1,https://twitter.com/NewSanctuaryNYC/status/1235548734928424960,,,,
Newburgh,corner of Liberty Street and Broadway,Orange,NY,US,2020-03-06,about 100,100,,100,,,Newburgh residents,pro-police,2,rally,0,0,0,0,1,1,https://midhudsonnews.com/2020/03/07/community-rallies-in-support-of-newburgh-city-cops-firefighters/,,,,
Rexburg,BYU-Idaho campus,Madison,ID,US,2020-03-06,about 50,50,,50,,,student protestors,pro-LGBTQ rights,1,protest,0,0,0,0,1,1,https://www.eastidahonews.com/2020/03/lgbtq-supporters-protest-on-byu-idaho-campus-after-honor-code-clarification-fuels-anger/,,,,
Salt Lake City,from Temple Square to City Creek Park,Salt Lake,UT,US,2020-03-06,hundreds; more than 500,200,,500,,,BYU students; LGBTQ allies,pro-LGBTQ rights,1,protest,0,0,0,0,1,1,https://www.ksl.com/article/46726678/hundreds-protest-in-front-of-church-office-building-in-light-of-byu-clarifying-honor-code-changes,https://www.sltrib.com/news/2020/03/06/rally-by-lgbtq-students/,https://www.deseret.com/faith/2020/3/6/21167942/lgbt-byu-honor-code-students-rally-mormon-lds-salt-lake,,
San Diego,Sweetwater Union High School District,San Diego,CA,US,2020-03-06,,,,,,,students,against school budget cuts,0,protest,0,0,0,0,1,1,https://www.cbs8.com/article/news/education/students-in-sweetwater-union-high-school-district-to-hold-walkouts-to-protest-budget-cuts/509-164b04aa-8c66-486f-9d2d-5e859ce2d4ff,,,,
Washington,HUD,DC,DC,US,2020-03-06,over 100,100,,100,,,Housing Justice National Platform,for housing justice,1,protest,0,0,0,0,1,1,https://twitter.com/CPDAction/status/1235632775153106944,https://atlantadailyworld.com/2020/03/06/100-housing-activists-protest-trumps-racist-hud-actions/,,,
Wilmington,Warren Energy&Power to Peppertree Plaza near City Hall,Los Angeles,CA,US,2020-03-06,some 300,300,,300,,,Greenpeace USA; Fire Drill Fridays,for climate action,1,protest,0,0,0,0,1,1,https://www.dailybreeze.com/2020/03/06/jane-fonda-leads-celebrity-environmental-rally-from-san-pedro-to-wilmington/,,,,
Burlington,UVM Medical Center to Dartmouth Green,Chittenden,VT,US,2020-03-07,,,,,,,Medicaid recipients and supporters,against privatization of health care,1,protest,0,0,0,0,1,1,https://www.wcax.com/content/news/Medicaid-recipients-supporters-to-rally--568589111.html,,,,
Catskill,,,,US,2020-03-07,,,,,,,community members,pro racial diversity and inclusion,1,march,,,,,,,https://www.hudsonvalley360.com/news/greenecounty/catskill-to-march-for-diversity/article_8ff38071-b5a8-52bc-94b8-d0aa1ef427f5.html,,,,
Chapel Hill,Peace and Justice Plaza,Orange,NC,US,2020-03-07,NA,1,,1,,,general protesters,"against removal of Confederate statue on University of North Carolina campus, against communism",2,protest,0,0,0,0,1,1,https://www.dailytarheel.com/article/2020/03/peaceandjustice-demonstration-0307,,,,
Chapel Hill,Peace and Justice Plaza,Orange,NC,US,2020-03-07,about 40,40,,40,,,students,"for removal of Confederate statue on University of North Carolina campus, against racism",1,counter-protest,0,0,0,0,0,1,https://www.dailytarheel.com/article/2020/03/peaceandjustice-demonstration-0307,,,,
Cheyenne,Wyoming Supreme Court Building,Laramie,WY,US,2020-03-07,around 50,50,,50,,,women protestors; Zonta Club; Grace Union Methodist Church,anti domestic violence,0,rally,0,0,0,0,1,1,https://www.wyomingnews.com/news/local_news/domestic-violence-rally-speakers-focus-on-women-of-color-during/article_64800b8c-252b-56c1-a53b-0a6331b1af1a.html,,,,
Corpus Christi,downtown,Nueces,TX,US,2020-03-07,more than a hundred,100,,100,,,general protestors,pro-women's rights,1,march,0,0,0,0,1,1,https://www.caller.com/story/news/local/2020/03/07/corpus-christi-marches-celebrate-100-years-women-voting/4986688002/,,,,
Grand Island,Fantasy Island Park,Hall,NY,US,2020-03-07,,,,,,,former Fantasy Island workers,protest amusement park closure,0,protest,0,0,0,0,1,1,https://www.wivb.com/news/local-news/former-fantasy-island-workers-protest-parks-closure/,,,,
Grays Creek,outside Chemours Chemical Plant,Cumberland; Bladen,NC,US,2020-03-07,about 30,30,,30,,,local activists,anti-chemical plant; pro-clean water; for environmental protection,1,protest,0,0,0,0,1,1,https://www.fayobserver.com/news/20200307/anti-genx-chemical-protesters-demand-clean-water,,,,
Jefferson City,State Capitol,Cole,MO,US,2020-03-07,hundreds,200,,200,,,drag performers; LGBTQ allies,"protest bill banning drag performers in libraries, for LGBTQ+ rights",1,protest,0,0,0,0,1,1,https://www.columbiamissourian.com/news/local/hundreds-show-up-to-capitol-to-protest-and-praise-library/article_30158b80-60c6-11ea-98d1-17b7dead5d79.html,,,,
Jefferson City,State Capitol,Cole,MO,US,2020-03-07,about a dozen,12,,12,,,general protestors,"support anti-drag bill, against LGBTQ+ rights",2,counter-protest,0,0,0,0,0,1,https://www.columbiamissourian.com/news/local/hundreds-show-up-to-capitol-to-protest-and-praise-library/article_30158b80-60c6-11ea-98d1-17b7dead5d79.html,,,,
Kansas City,World War I Memorial,Jackson,MO,US,2020-03-07,at least 1000 ,1000,,1000,,,Biden campaign,for Joe Biden for president,1,rally,0,0,0,0,1,1,https://www.columbiamissourian.com/news/elections/as-biden-preaches-unity-in-kansas-city-protesters-criticize-housing/article_0d64dae4-60d7-11ea-8109-ef563f864373.html,,,,
Kansas City,World War I Memorial,Jackson,MO,US,2020-03-07,,,,,,,Bernie supporters,"against Biden for president, for Bernie Sanders for president",1,counter-protest,0,0,0,0,0,1,https://www.columbiamissourian.com/news/elections/as-biden-preaches-unity-in-kansas-city-protesters-criticize-housing/article_0d64dae4-60d7-11ea-8109-ef563f864373.html,,,,
New York,Manhattan temple of the Church of Jesus Christ of Latter-day Saints,New York,NY,US,2020-03-07,50 to 60,50,,60,,,NYC students ,pro-LGBTQ rights,1,protest,0,0,0,0,1,1,https://www.sltrib.com/news/2020/03/08/new-yorkers-rally-support/,,,,
Owosso,Owosso City Hall,Shiawassee,MI,US,2020-03-07,30 to 40,30,,40,,,Bernie supporters,for Bernie Sanders for president,1,rally,0,0,0,0,1,1,https://www.argus-press.com/news/community/owosso/article_cbc1202c-81f0-54ae-b77a-441cae282acf.html,,,,
Roanoke,downtown,Roanoke,VA,US,2020-03-07,hundreds,200,,200,,,general protestors,pro-women's rights,1,march,0,0,0,0,1,1,https://www.wdbj7.com/content/news/Roanoke-community-celebrates-International-Women-568596881.html,,,,
Roseburg,Douglas County Fairgrounds Community Conference Hall,Douglas County,OR,US,2020-03-07,,,,,,,Greater Idaho Project,"for Greater Idaho, for conservative values",2,rally,0,0,0,0,1,1,https://www.nrtoday.com/news/elections/greater-idaho-supporters-to-rally-at-fairgrounds-saturday/article_d09230c6-ae66-50e3-a7b0-1cda5cbcbeac.html,,,,
San Antonio,San Antonio Housing Authority,Bexar,TX,US,2020-03-07,NA,20,,20,,,tenants,protest landlord and living conditions,0,protest,0,0,0,0,1,1,https://www.kens5.com/article/news/local/saha-protest/273-c40ecf47-edfc-4217-b103-48a09c5a900e,,,,
South Bend,First United Methodist Church to County City Building,St. Joseph,IN,US,2020-03-07,,,,,,,Faith in Indiana,"for police accountability, against police violence, for justice for Eric Logan, Black Lives Matter",1,rally,0,0,0,0,1,1,https://www.wndu.com/content/news/Faith-community-holds-rally--568601291.html,,,,
St. Louis,,St. Louis,MO,US,2020-03-07,,,,,,,Biden campaign,for Joe Biden for president,1,rally,0,0,0,0,1,1,https://www.bnd.com/news/politics-government/election/article240992571.html,,,,
St. Louis,,St. Louis,MO,US,2020-03-07,,,,,,,dairy protestors,pro-animal rights,1,counter-protest,0,0,0,0,0,1,https://www.bnd.com/news/politics-government/election/article240992571.html,,,,
St. Louis,outside Planned Parenthood to Gateway Arch,St. Louis,MO,US,2020-03-07,,,,,,,abortion protestors,anti-abortion,2,protest,0,0,0,0,0,1,https://www.kmov.com/news/abortion-opponents-rally-outside-planned-parenthood-in-st-louis/article_4fd77284-60ef-11ea-a906-633a9106f59f.html,,,,
Walla-Walla,Market Station Transit Center to Main Street,Walla Walla,WA,US,2020-03-07,hundreds,200,,200,,,general protestors,pro-women's rights,1,march,0,0,0,0,1,1,https://www.union-bulletin.com/things_to_do/women-s-march-forges-ahead-saturday-despite-virus-concerns/article_d554fb41-fcc3-5c9a-ad10-35451dcebcb6.html,https://www.union-bulletin.com/photos_video/women-s-march/image_8ae6a45f-9aeb-59d2-908f-e07b000f3623.html,,,
Winston-Salem,Forsyth County Central Library,Forsyth County,NC,US,2020-03-07,,,,,,,behavioral-health advocates,pro-disability benefits,0,rally,0,0,0,0,1,1,https://www.journalnow.com/news/local/advocates-plan-rally-to-raise-awareness-of-waiting-list-for/article_e4c355c2-b621-5de5-bdbe-35996f13025e.html,,,,
Baltimore,City Hall,Baltimore,MD,US,2020-03-08,,,,,,,minority construction contractors,oppose bill that would give unions more power in construction industry,0,protest,0,0,0,0,1,1,https://www.baltimoresun.com/politics/bs-md-ci-project-labor-agreement-bill-protest-20200309-lftfe3spgbfp3i4y6ukk4cspom-story.html,,,,
Detroit,Detroit Renaissance,Wayne,MI,US,2020-03-08,about 25,25,,25,,,Bernie supporters,pro-Green New Deal; anti-NAFTA,1,protest,0,0,0,0,1,1,https://www.fox29.com/news/nafta-green-new-deal-protesters-disrupt-joe-biden-detroit-rally,,,,
Geneva,574 S. Main St. to Bicentennial Park,Ontario County,NY,US,2020-03-08,,,,,,,general protestors,pro-women's rights,1,march,0,0,0,0,1,1,https://www.fltimes.com/news/geneva-women-s-assembly-to-march-rally-sunday/article_231e8407-1deb-5e9e-b87b-0039891dd025.html,,,,
Guilderland,Crossgates Mall,Albany,NY,US,2020-03-08,,,,,,,Justice for the Hundred,pro-animal rights,0,protest,0,0,0,0,1,1,https://www.news10.com/news/peaceful-protest-planned-to-expose-pet-zone/,,,,
New Orleans,New Orleans City Hall,Orleans,LA,US,2020-03-08,,,,,,,New Orleans Hospitality Workers Alliance; New Orleans Peoples Assembly,for higher pay for women,1,protest,0,0,0,0,1,1,https://www.wdsu.com/article/group-holds-rally-and-march-supporting-higher-pay-for-women/31274666,,,,
Oil City,Christ Episcopal Church parish hall,Venango,PA,US,2020-03-08,over 200,200,,200,,,Oil City YWCA; Oil City-Franklin Zonta Club,pro women's empowerment,1,rally,0,0,0,0,1,1,http://clarionextra.com/family-themed-rally-will-feature-several-speakers,https://www.thederrick.com/free/empowering-women/article_1f22d986-65ee-11ea-90bc-87c74612a2e6.html,,,
Richmond,State Capitol,Richmond,VA,US,2020-03-08,hundreds,200,,200,,,ERA supporters,pro-Equal Rights Amendment,1,march,0,0,0,0,1,1,https://www.wtvr.com/news/local-news/era-supporters-march-to-virginia-capitol-on-international-womens-day,,,,
Salem,Oregon State Capitol,Marion,OR,US,2020-03-08,,700,,700,,,general marchers,pro-gender equality; International Women's Day,0,march,0,0,0,0,1,1,https://www.kptv.com/news/hundreds-attend-women-s-march-in-salem-on-international-women/article_4084b9b8-61a8-11ea-8fb4-5fa8a0fe2308.html,https://www.statesmanjournal.com/story/news/holdingcourt/2020/03/04/womens-march-40-days-life-rally-set-salem-events-holding-court/4903857002/,,,
Salem,Planned Parenthood,Marion,OR,US,2020-03-08,,,,,,,40 Days for Life,anti-abortion,2,demonstration,0,0,0,0,0,1,https://www.keizertimes.com/posts/1253/pro-life-rally-planned-in-salem-march-8,,,,
San Diego,Kennedy Neighborhood Park; Euclid and Logan,San Diego,CA,US,2020-03-08,hundreds,200,,200,,,black women,pro-women's rights; anti-police brutality; anti Black incarceration,1,march,0,0,0,0,1,1,https://www.sandiegouniontribune.com/communities/san-diego/story/2020-03-08/third-annual-march-for-black-women-focuses-in-violence-economic-justice,,,,
Tempe,Tempe Beach Park,Maricopa,AZ,US,2020-03-08,,,,,,,general protestors,pro-women's rights,1,march,0,0,0,0,1,1,https://www.azcentral.com/story/entertainment/events/2020/03/07/international-womens-day-2020-events-phoenix/4980193002/,,,,
Boston,state transportation offices,Suffolk,MA,US,2020-03-09,at least 100,100,,100,,,MBTA workers,anti-privatization; protest public transit staff cuts,0,protest,0,0,0,0,1,1,https://www.bostonglobe.com/2020/03/09/metro/mbta-workers-protest-maintenance-staffing-shortfalls/,,,,
New York City,Flatbush restaurant,Kings,NY,US,2020-03-09,more than a dozen,12,,12,,,community protestors,anti-ICE,1,protest,0,0,0,0,1,1,https://www.pix11.com/news/local-news/brooklyn/sister-of-brooklyn-restaurant-employee-detained-by-ice-officers-pleads-for-workers-release,,,,
Charleston,TransCanada Energy building,Kanawha,WV,US,2020-03-09,about three dozen,36,,36,,,Appalachians Against Pipelines,anti-pipeline; pro-indigenous people rights; for environmental protection,0,protest,0,0,0,0,1,1,https://kobi5.com/news/protesters-rally-against-west-virginia-pipeline-123459/,,,,
El Paso,Bowie High School; Chamizal National Memorial,El Paso,TX,US,2020-03-09,about 70,70,,70,,,Border Network for Human Rights; Familias Unidas del Chamizal; Centro Sin Fronteras; La Mujer Obrera,against violence against Mexican women; pro-immigration,1,protest,0,0,0,0,1,1,https://www.elpasotimes.com/story/news/local/el-paso/2020/03/10/el-paso-demand-justice-womens-murders-juarez-mexico/4974401002/,,,,
Harrisburg,State Capitol,Dauphin,PA,US,2020-03-09,,,,,,,environmental activist groups,"anti-natural gas; anti corporate tax breaks, for environmental protection",0,protest,0,0,0,0,1,1,https://www.timesonline.com/news/20200309/groups-rally-against-tax-breaks-for-petrochemical-manufacturers,https://www.penncapital-star.com/energy-environment/what-two-rallies-say-about-the-fight-over-a-natural-gas-tax-credit-analysis/,,,
Hartford,State Supreme Court,Hartford,CT,US,2020-03-09,about 50,50,,50,,,Connecticut Immigrant Rights Alliance,pro-immigrant; anti-ICE,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/644681983016463/,https://www.ctinsider.com/local/ctpost/article/Fifty-protest-ICE-tactics-in-state-courts-15118208.php,,,
Lake Havasu City,Telesis Academy of Science and Math,Mohave,AZ,US,2020-03-09,approximately 50,50,,50,,,student protestors,protest dismissal of teacher,0,protest,0,0,0,0,1,1,https://www.havasunews.com/news/students-suspended-for-protest-of-telesis-teacher-s-dismissal/article_f546cfbe-629b-11ea-aff6-d7a61aa21860.html,,,,
Norman,University of Oklahoma South Oval,Cleveland,OK,US,2020-03-09,count pic,6,,6,,,student protestors,"protest gender-based violence, for women's rights",0,demonstration,0,0,0,0,1,1,www.oudaily.com/news/demonstrators-on-south-oval-protest-violence-against-women/article_ecf9a538-621f-11ea-a939-2334b9a8aa61.html,,,,
Palo Alto,Stanford University campus,Santa Clara,CA,US,2020-03-09,count pic,9,,9,,,Students Against War; Multo Collective,against war,1,demonstration,0,0,0,0,1,1,https://www.stanforddaily.com/2020/03/10/students-curse-condoleezza-rice-at-hoover-demonstration/,,,,
Rexburg,near BYU-Idaho campus,Madison,ID,US,2020-03-09,small handful; count pic,5,,5,,,student protestors,"anti-same sex marriage, against LGBTQ+ rights",2,counter-protest,0,0,0,0,1,1,https://www.eastidahonews.com/2020/03/counter-protesters-join-demonstrations-near-byu-idaho/,,,,
Rexburg,near BYU-Idaho campus,Madison,ID,US,2020-03-09,dozens,24,,24,,,student protestors,pro-LGBTQ rights,1,protest,0,0,0,0,0,1,https://www.eastidahonews.com/2020/03/counter-protesters-join-demonstrations-near-byu-idaho/,,,,
Albany,Albany Capital Center,Albany,NY,US,2020-03-10,,,,,,,Families Together of New York,awareness for children's mental health issues,0,demonstration,0,0,0,0,1,1,https://www.news10.com/health/families-plan-demonstration-to-support-childrens-mental-health-programs/,,,,
Albany,Capitol,Albany,NY,US,2020-03-10,,,,,,,prisoners' rights advocates,pro-inmate rights; anti NY inmate labor,1,protest,0,0,0,0,0,1,https://news.wbfo.org/post/inmate-rights-groups-protest-use-prison-labor-states-new-hand-sanitizer,,,,
Frankfort,State Capitol,Franklin,KY,US,2020-03-10,,,,,,,"business, industry, and government leaders",raise state gas tax,0,protest,0,0,0,0,1,1,https://www.wdrb.com/in-depth/industry-group-rallies-for-higher-kentucky-gas-tax/article_320fa45a-62fd-11ea-9d2f-b7ae17cbd1b6.html,,,,
Frankfort,State Capitol,Franklin,KY,US,2020-03-10,,,,,,,general protestors,anti-gas tax hike,0,counter-protest,0,0,0,0,0,1,https://www.wdrb.com/in-depth/industry-group-rallies-for-higher-kentucky-gas-tax/article_320fa45a-62fd-11ea-9d2f-b7ae17cbd1b6.html,,,,
Kaimuki,Honolulu Hale,Honolulu,HI,US,2020-03-10,,,,,,,general protestors,anti-construction project,0,protest,0,0,0,0,1,1,https://www.kitv.com/story/41876340/kaimuki-businesses-protest-delay-in-parking-lot-construction,,,,
Minneapolis,State Capitol,Hennepin,MN,US,2020-03-10,hundreds,200,,200,,,disability advocates,pro-disability benefits,0,rally,0,0,0,0,1,1,https://minnesota.cbslocal.com/2020/03/10/hundreds-of-disability-advocates-rally-at-state-capitol/,,,,
Olympia,State Capitol,Thurston,WA,US,2020-03-10,about 50,50,,50,,,Protectors of the Salish Sea,pro-climate change legislation,1,protest,2,0,0,0,1,1,https://www.seattletimes.com/seattle-news/state-patrol-takes-power-tools-to-indigenous-structures-arrests-two-in-olympia-climate-protest/,,,,
Portland,Monument Square,Jay,OR,US,2020-03-10,about 15,15,,15,,,Tibetan community members,pro-TIbetan Independence,0,protest,0,0,0,0,1,1,https://www.pressherald.com/2020/03/11/area-protesters-mark-tibetan-uprising-day-in-portland/,,,,
Raleigh,at RPD chief's house,Wake,NC,US,2020-03-10,hundreds,200,,200,,,general protestors,"against racism, against police violence",1,protest,0,0,0,0,1,1,https://twitter.com/delaneypv15/status/1237565654917468161,http://www.newsminer.com/news/national/hundreds-protest-in-downtown-raleigh-after-man-shot-by-city/article_93d7fcb2-63bd-11ea-b20f-278000287348.html,https://www.nydailynews.com/news/ny-man-charged-after-police-shoot-him-20200311-mjlp64lunrgfxj6dpwxpnrh2fq-story.html,,
Saint Paul,"Bishop Henry Whipple Building, 1 Federal Dr",,MN,US,2020-03-10,,,,,,,Interfaith Coalition on Immigration,"in solidarity with migrant detainees, against inhumane detention practices",1,vigil,,,,,1,1,https://mnicom.org/programs/vigils/,https://mnicom.org/2020/02/12/march-2020-vigil/,,second Tuesday of every month,
Salt Lake City,Capitol,Salt Lake,UT,US,2020-03-10,,,,,,,Tibetan community members,pro-TIbetan Independence,0,march,0,0,0,0,1,1,https://www.deseret.com/utah/2020/3/10/21173325/utahs-tibetans-1959-uprising-march-salt-lake-city,,,,
Shenectady,County Legislature,Schenectady,NY,US,2020-03-10,,,,,,,community organizers,protest dismissal of Executive Director of county Human Rights Commission,0,protest,0,0,0,0,1,1,https://dailygazette.com/article/2020/03/06/questions-swirl-over-axed-human-rights-leader-as-county-seeks-replacement,,,,
Topeka,Kansas Senate,Shawnee,KS,US,2020-03-10,,,,,,,community protestors,seek Medicaid expansion; anti-abortion,2,protest,0,0,0,0,1,1,https://www.kansas.com/news/politics-government/article241069446.html,,,,
Wilkes-Barre,Best Western Plus Genetti Hotel and Conference Center,Luzerne,PA,US,2020-03-10,about 200,200,,200,,,laborers; business leaders; elected officials,pro-trade job expansion; pro-US manufacturing,0,protest,0,0,0,0,1,1,https://www.citizensvoice.com/news/yudichak-kaufer-rally-for-bill-to-establish-energy-and-fertilizer-manufacturing-tax-credit-1.2606001,,,,
Altoona,City Council,Blair,PA,US,2020-03-11,NA,15,,15,,,electricians,oppose relaxation of licensing qualifications for electricians,0,protest,0,0,0,0,1,1,https://www.altoonamirror.com/news/local-news/2020/03/licensing-proposal-sparks-protest/,,,,
Cheshire,offices of Connecticut Interscholastic Athletic Conference,New Haven,CT,US,2020-03-11,about 400,400,,400,,,student athletes,protest cancellation of school athletic tournaments due to coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.gametimect.com/hundreds-protest-ciac-decision-to-cancel-remaining-winter-tournaments/,,,,
Dayton,Dayton University campus,Montgomery,OH,US,2020-03-11,hundreds,200,,200,,,Dayton students,protest school closure due to coronavirus pandemic,0,protest,0,0,0,0,1,1,https://www.cleveland.com/metro/2020/03/ohio-coronavirus-update-college-students-in-dayton-protest-sudden-campus-closing.html,,,"while no injuries, police launched ""pepper balls"" to disperse",
Duluth,Central Presbyterian Church to State Capital,St. Louis,MN,US,2020-03-11,,,,,,,Minnesota Coalition for the Homeless,pro support for homeless people,0,protest,0,0,0,0,1,1,https://www.duluthnewstribune.com/news/government-and-politics/4986912-Bus-from-Duluth-to-take-group-to-homelessness-rally-in-St.-Paul,https://hmismn.org/2020-homeless-day-on-the-hill-the-basics-of-advocacy-and-why-is-it-important/,,,
Hayward,St. Rose Hospital,Alameda,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/03/11/nurses-hold-day-of-action-to-protest-cdcs-coronavirus-containment-measures/,,,,
Hopkinsville,Christian Fiscal Court,Christian,KY,US,2020-03-11,,,,,,,"""Resign Rick"" community acitivists",oppose commonwealth attorney,0,protest,0,0,0,0,1,1,https://www.kentuckynewera.com/news/article_1e6c3461-7dd4-539c-9384-e6d44ede02bf.html,,,,
Los Angeles,USC Keck Hospital,Los Angeles,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://abc7.com/6004155/,,,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2020-03-11,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Lowell,corner of Nesmith and Andover,Middlesex,MA,US,2020-03-11,,,,,,,community voters,support embattled state Representative,0,protest,0,0,0,0,1,1,https://www.lowellsun.com/2020/03/11/nangle-supporters-hold-street-corner-rally-for-indicted-rep/,,,,
Martinez,Contra Costa County Medical Center,Contra Costa,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/03/11/nurses-hold-day-of-action-to-protest-cdcs-coronavirus-containment-measures/,,,,
Montpelier,Statehouse,Orange,VT,US,2020-03-11,,,,,,,Essex High School students,for gun control,1,protest,0,0,0,0,1,1,https://vtdigger.org/2020/03/12/final-reading-students-rally-for-gun-restriction-legislation/,,,,
Oakland,Alta Bates Summit Medical Center Summit Campus,Alameda,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/03/11/nurses-hold-day-of-action-to-protest-cdcs-coronavirus-containment-measures/,,,,
Olympia,State Capitol,Thurston,WA,US,2020-03-11,hundreds,200,,200,,,Informed Parents of Washington,against sex education in schools,2,protest,0,0,0,0,1,1,https://www.kxly.com/critics-of-comprehensive-sex-ed-bill-to-protest-at-washington-state-capitol/,https://www.bainbridgereview.com/news/scores-of-people-show-up-in-protest-over-legislatures-sex-education-directive-2020-legislative-session/,,,
Sacramento,Dignity Health Mercy General Hospital,Sacramento,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://sacramento.cbslocal.com/2020/03/11/nurses-protest-coronavirus-response/,,,,
San Antonio,the Alamo,Bexar,TX,US,2020-03-11,about 100,100,,100,,,Refugee and Immigrant Center for Education and Legal Services,pro-immigrant rights; anti-border violence,1,protest,0,1,0,0,1,1,https://www.borderreport.com/hot-topics/immigration/tense-protest-over-border-security-expo-ends-peacefully-at-the-alamo/,,,,
San Francisco,UC San Francisco Parnassus campus,San Francisco,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/03/11/nurses-hold-day-of-action-to-protest-cdcs-coronavirus-containment-measures/,,,,
Santa Clara,Kaiser Santa Clara Medical Center,Santa Clara,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/03/11/nurses-hold-day-of-action-to-protest-cdcs-coronavirus-containment-measures/,,,,
Spokane,Spokane Public Schools office downtown,Spokane,WA,US,2020-03-11,dozens,24,,24,,,Washington public shools parents,against sex education in schools,2,protest,0,0,0,0,1,1,https://www.krem.com/article/news/politics/parents-opposed-to-wa-sex-ed-bill/293-b9de595a-9a6a-4511-bb93-85fcf84c5612,,,,
Stony Brook,Stony Brook University campus,Suffolk,NY,US,2020-03-11,hundreds,200,,200,,,SUNY and CUNY students,protest school closure due to coronavirus pandemic,0,protest,0,0,0,0,1,1,longisland.news12.com/story/41883049/stony-brook-students-protest-lack-of-communication-over-suny-cuny-coronavirus-protocol,,,,
Vallejo,Kaiser Permanente Vallejo Medical Center,Solano,CA,US,2020-03-11,,,,,,,California Nurses Association; National Nurses United,"for stronger containment measures against COVID-19 in hospitals, against relaxed CDC guidelines",0,protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/03/11/nurses-hold-day-of-action-to-protest-cdcs-coronavirus-containment-measures/,,,,
