CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Las Vegas,The Strip,NV,US,2017-09-16,a few dozen,24,,24,,,general protestors,Protesting appearance by Joe Arpaio,1,protest,0,0,0,0,1,1,https://www.reviewjournal.com/local/the-strip/protesters-rally-against-joe-arpaios-visit-to-las-vegas/,,,,
Little Rock,State Capitol,AR,US,2017-09-16,300-plus,300,,300,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.arkansasonline.com/news/2017/sep/17/lr-rally-backs-fix-for-aliens-20170917/,,,,
Richmond,Robert E. Lee statue; Franklin St. ,VA,US,2017-09-16,more than 100,100,,100,,,"""A small Tennessee based group""; general protestors ",Show support for Confederate statues ,0,rally,0,0,0,1,1,1,http://www.richmond.com/news/local/city-of-richmond/live-coverage-rally-counterprotest-winding-down-near-the-lee-statue/article_34eb5282-25f0-5a0d-b9f4-4e1ffaeb024a.html,http://www.richmond.com/news/local/city-of-richmond/recap-read-saturday-s-live-blog-to-see-how-the/article_34eb5282-25f0-5a0d-b9f4-4e1ffaeb024a.html,,,
Richmond,Robert E. Lee statue; Franklin St. ,VA,US,2017-09-16,between 50 to 100; 150 ,50,,150,,,general protestors,counter-protest against statues,0,protest ,0,0,0,0,0,1,http://www.richmond.com/news/local/city-of-richmond/live-coverage-rally-counterprotest-winding-down-near-the-lee-statue/article_34eb5282-25f0-5a0d-b9f4-4e1ffaeb024a.html,http://www.richmond.com/news/local/city-of-richmond/recap-read-saturday-s-live-blog-to-see-how-the/article_34eb5282-25f0-5a0d-b9f4-4e1ffaeb024a.html,,,
Salt Lake City,State Capitol,UT,US,2017-09-16,hundreds,200,,200,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.sltrib.com/news/politics/2017/09/16/utah-immigrants-and-supporters-of-daca-prepare-to-march-through-salt-lake-city/,,,,
Somerset,,MA,US,2017-09-16,,,,,,,general protestors,"Rally for peace, unity",0,rally,0,0,0,0,1,1,http://newjersey.news12.com/story/36383075/peace-and-unity-march-held-in-somerset-after-uptick-in-violence,,,,
St. Louis ,Mayor's home ,MO,US,2017-09-16,roughly 1000 ,1000,,1000,,,general protestors,Protesting Jason Stockley's acquittal,0,protest ,32,1,11,1,1,1,https://www.washingtonpost.com/news/post-nation/wp/2017/09/15/st-louis-tenses-for-verdict-in-murder-trial-of-former-police-officer/?tid=hybrid_experimentrandom_1_na&utm_term=.e0cb0d82eb7b,https://www.usatoday.com/story/news/2017/09/16/st-louis-jason-stockley/673560001/#,http://www.stltoday.com/news/local/crime-and-courts/five-charged-with-rioting-property-damage-in-delmar-loop-protest/article_579c69c4-4a31-57c4-8523-8b141599d5df.html,,
Walla Walla,Downtown,WA,US,2017-09-16,,,,,,,Walla Walla Immigrant Rights Coalition,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.union-bulletin.com/news/march-in-walla-walla-rallies-for-inclusion-belonging/article_48c61e88-9b3e-11e7-bdcb-9fe6fc23fdc7.html,,,,
Washington,Lincoln Memorial,DC,US,2017-09-16,about 3000,3000,,3000,,,Juggalos ,"Protesting FBI classification of Juggalos as a ""loosely organized hybrid gang""",0,protest ,0,0,0,0,1,1,http://heavy.com/news/2017/09/juggalo-vs-moar-rally-when-meet-details-march-mother-of-all-rallies/,http://www.npr.org/2017/09/15/550724673/who-are-the-juggalos-and-why-are-they-marching-in-washington-d-c,http://uproxx.com/webculture/juggalo-march-washington-mother-of-all-rallies/,,
Washington ,Lafayette Square; Inside of White House ,DC,US,2017-09-16,FB: 69; two dozen,24,,69,,,general protestors,Defend democracy from Russian interference ,1,march ,0,0,0,0,0,1,http://www.protectamericandemocracy.com/march,http://www.nydailynews.com/newswires/news/national/latest-rally-white-house-seeks-moves-putin-article-1.3500029,https://www.bustle.com/p/what-is-the-march-to-protect-american-democracy-the-protest-will-focus-on-trump-russia-2365577,,
Washington ,Washington Monument; National Mall,DC,US,2017-09-16,hundreds; roughly 500; only 1000; 150,150,,1000,,,general protestors,Show of American patriotism and celebration ,2,rally,0,0,0,0,0,1,http://www.msn.com/en-us/news/us/juggalos-descend-on-dc-to-fight-fbi-gang-distinction/ar-AAs0XVA?ocid=sf,http://www.politicususa.com/2017/09/16/pro-trump-mother-rallies-d-c-s-national-mall-sees-laughable-turnout.html,http://www.nydailynews.com/newswires/news/national/latest-rally-white-house-seeks-moves-putin-article-1.3500029,,
Baltimore,Outside M&T Bank Stadium,MD,US,2017-09-17,,,,,,,general protestors,Rally for Colin Kaepernick,0,rally,0,0,0,0,1,1,http://baltimore.cbslocal.com/2017/09/17/kaepernick-rally-baltimore/,,,,
Belleville,,IL,US,2017-09-17,,,,,,,Football team of 8-year-olds,"Kneeling during national anthem, protesting white supremacy",1,protest,0,0,0,0,1,1,http://mashable.com/2017/09/20/8-year-old-football-players-kneel-in-protest/#lADnyr22EOq1,,,,
Burlington,City Hall,VT,US,2017-09-17,,,,,,,general protestors,Rally for teachers,0,rally,0,0,0,0,1,1,http://www.burlingtonfreepress.com/story/news/local/2017/09/17/community-members-rally-support-burlington-teachers/675294001/,,,,
Hartford,State Capitol,CT,US,2017-09-17,about 50,50,,50,,,Republicans,Pressuring Gov. to sign state budget,0,rally,0,0,0,0,1,1,http://www.nhregister.com/local/article/GOP-turns-up-the-heat-on-Malloy-to-sign-budget-12204643.php,,,,
Houston,Irvington Park to Moody Park,TX,US,2017-09-17,,,,,,,Houston Socialist Movement,Protesting Trump's decision to end DACA,1,protest; march,0,0,0,0,1,1,http://www.houstonchronicle.com/news/houston-texas/houston/article/Daca-protest-12203613.php,,,,
Marshall,Telegraph Park,TX,US,2017-09-17,close to 100,100,,100,,,general protestors,Protesting Trumps DACA decision,1,march,0,0,0,0,1,1,https://www.ktbs.com/community/dreamers-march-for-daca/article_e760bd5e-9bf8-11e7-a0cb-6bf89313fdf3.html,,,,
Millford,Delaware River,NJ,US,2017-09-17,about 50,50,,50,,, Members of the New Jersey Sierra Club ,Protesting PennEast Pipeline,0,protest,0,0,0,0,1,1,http://www.mycentraljersey.com/story/news/local/land-environment/2017/09/18/pipeline-opponents-rally-against-penneast/668121001/,,,,
Montpelier,Montpelier High School,VT,US,2017-09-17,several hundred,200,,200,,,general protestors,Rally against racism,0,rally,0,0,0,0,1,1,https://vtdigger.org/2017/09/19/montpelier-sophomores-organize-rally-racism/#.WcsIpBNSyT8,,,,
Seattle,CenturyLink Field,WA,US,2017-09-17,,,,,,,NAACP,Rally for Colin Kaepernick,0,rally,0,0,0,0,1,1,http://komonews.com/news/local/activists-plan-to-rally-ahead-of-seahawks-game-today,,,,
St. Louis,Police Headquarters,MO,US,2017-09-17,about 1000,1000,,1000,,,general protestors,protesting acquittal of ex-police officer Jason Stockley,0,march,80,0,6,2,1,1,http://www.kctv5.com/story/36393541/after-a-night-of-violence-peaceful-protesters-back-in-the-streets-of-st-louis,http://www.watertowndailytimes.com/national/st-louis-officers-chant-whose-streets-our-streets-while-arresting-protesters-against-police-killing-20170918,http://www.mercurynews.com/2017/09/18/st-louis-officers-chant-whose-streets-our-streets-while-arresting-protesters-against-police-killing/,,
Stockland,Police Headquarters,MO,US,2017-09-17,close to 200,200,,200,,,general protestors,Protesting acquittal of Jason Stockley,0,protest,0,0,0,0,1,1,http://www.huffingtonpost.com/entry/st-louis-sunday-protests_us_59beda86e4b086432b0801e8?ncid=inblnkushpmg00000009,,,,
Belleville,Belleville football field,MO,US,2017-09-18,,8,,8,,,Junior Commanches youth football team,Protesting acquittal of Jason Stockley,0,protest ,0,0,0,0,1,1,http://nypost.com/2017/09/19/youth-football-team-stages-their-own-kaepernick-style-protest/,,,,
Farmington Hills,East Middle School,MI,US,2017-09-18,less than a dozen,11,,12,,,general protestors,protesting manhalding of student for refusal to stand for pledge of allegiance,0,protest,0,0,0,0,1,1,http://www.detroitnews.com/story/news/local/oakland-county/2017/09/18/small-rally-outside-farmington-school-over-pledge-dispute/676173001/,http://detroit.cbslocal.com/2017/09/18/farmington-hills-school-small-protest/,,,
Hartford,State Capitol,CT,US,2017-09-18,about 50,50,,50,,,general protestors,Protesting Gov's plan to veto budget,0,protest,0,0,0,0,1,1,http://www.courant.com/news/connecticut/hc-connecticut-budget-rally-20170917-story.html,,,,
Hillsboro,Washington County Courthouse,OR,US,2017-09-18,,,,,,,general protestors,Protesting ICE,1,protest,0,0,0,0,1,1,http://pamplinmedia.com/ht/117-hillsboro-tribune-news/372681-257005-hillsboro-rallies-for-daca-against-ice-arrests,,,,
Louisa,Lawrence County High School,KY,US,2017-09-18,more than 70,70,,70,,,Students,Rally for transgender rights,0,rally,0,0,0,0,1,1,http://www2.ljworld.com/news/2017/sep/19/lhs-transgender-students-face-backlash-after-prote/?city_local,,,,
Modesto,Tenth Street Place,CA,US,2017-09-18,a few hundred,200,,200,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.modbee.com/news/article174274086.html,,,,
New York CIty,Downtown Brooklyn & Manhattan,NY,US,2017-09-18,,,,,,,employees,Spectrum Cable Strike,0,protest,0,0,0,0,1,1,http://newyork.cbslocal.com/2017/09/18/spectrum-striking-workers/,,,,
Portland,City Hall,TN,US,2017-09-18,,,,,,,general protestors,Protesting Drag Show Ban ,0,rally,0,0,0,0,1,1,http://www.tennessean.com/picture-gallery/news/2017/09/18/community-rallies-to-support-drag-shows-in-portland-tn/105768874/,http://www.refinery29.com/2017/09/173051/illegal-drag-shows-portland-tennessee,,,
San Bernidino,Mexican Consulate and City Hall,CA,US,2017-09-18,dozen protestor,12,,12,,,general protestors,"Protesting ""water down"" of senate bill 54",2,protest,0,0,0,0,1,1,http://www.sbsun.com/2017/09/18/immigration-protesters-counter-protesters-face-off-in-san-bernardino-over-sanctuary-state-bill/,,,,
San Francisco,,CA,US,2017-09-18,about 40; nearly 40; dozens ,24,,40,,,Undocumented youth ,Protesting Trump's decision to end DACA,1,protest ,0,0,0,0,1,1,http://www.nydailynews.com/news/national/young-immigrants-shout-dem-leader-nancy-pelosi-article-1.3505729,https://www.washingtonpost.com/news/powerpost/wp/2017/09/18/nancy-pelosi-confronted-by-daca-recipients-protesting-her-agreement-with-trump/,http://www.bbc.com/news/av/world-us-canada-41317947/daca-nancy-pelosi-heckled-as-liar-in-dreamers-protest,http://www.courant.com/nation-world/ct-daca-pelosi-protest-20170918-story.html,
St. Louis ,City Jail on Tucker,MO,US,2017-09-18,about 1000,1000,,1000,,,general protestors,Protesting acquittal of Jason Stockley,0,protest ,123,1,1,1,1,1,http://www.stltoday.com/news/local/crime-and-courts/monday-morning-protest-in-downtown-st-louis-begins-with-silent/article_ceca9b03-2ca9-5e84-b93d-675fda0ae736.html,https://www.nytimes.com/2017/09/18/us/st-louis-police-tactics.html?mcubz=0&_r=0,http://www.newsweek.com/st-louis-police-confiscate-guns-arrest-dozens-amid-protests-over-jason-666808,,
Storrs ,University of Connecticut,CT,US,2017-09-18,dozens,24,,24,,,students; general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://dailycampus.com/stories/2017/9/5/rop5ezukd1h5mgsw0yi2hpdus6zm06?rq=daca,,,,
Westchester,city hall,NY,US,2017-09-18,dozens,12,,50,,,general protestors,"rally for the Westchester Immigrant Protection Act,",0,rally,0,0,0,0,1,1,http://www.lohud.com/story/news/2017/09/18/yonkers-immigrant-protection-act-rally/677368001/,,,,
Atlanta,Georgia Tech University,GA,US,2017-09-18,about 50 ,50,,50,,,general protestors,Protesting shooting of Georgia Tech University student and LGBTQ+ activist Scout Schultz by campus police,1,vigil; march,3,0,1,1,1,1,http://abcnews.go.com/US/wireStory/lawyer-georgia-tech-police-overreacted-killing-student-49935177,https://www.theguardian.com/us-news/2017/sep/19/georgia-tech-protest-arrests-scout-schultz,https://www.cnn.com/2017/09/19/us/georgia-tech-protest-slain-student/index.html,,
Augusta,,GA,US,2017-09-19,,,,,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.wrdw.com/content/news/Local-supporters-rally-in-support-of-DACA-445883133.html,,,,
Aztec ,West Aztec Boulevard,NM,US,2017-09-19,nearly 35 ,35,,35,,,Diane Hathcock/Betty Romero,Protesting Constitutional Amendment ,0,protest ,0,0,0,0,1,1,http://www.daily-times.com/story/news/crime/2017/09/19/aztec-community-members-protest-constitutional-amendment/681772001/,,,,
New York,Outside United Nations Building,NY,US,2017-09-19,about a hundred,100,,100,,,Jews and Palestinians,"Protesting Netanyahu, Trump",1,protest,0,0,0,0,1,1,http://www.haaretz.com/us-news/1.813404,,,,
New York ,Trump Tower ,NY ,US ,2017-09-19,,,,,,,democrats; general protesters ,Protesting Trump's decision to end DACA,1,protest ,4,0,0,0,1,1,http://time.com/4948521/trump-tower-protest-congressmen-arrested/,http://www.cnn.com/2017/09/19/politics/congressmen-arrested-trump-tower-daca/index.html,http://abcnews.go.com/Politics/wireStory/members-congress-arrested-trump-tower-protest-49956812,https://www.facebook.com/GrijalvaForCongress/photos/pcb.10155713310004948/10155713309274948/?type=3&theater,
Newark,University of Delaware,DE,US,2017-09-19,,,,,,,Hola student org,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.delaware1059.com/news/video-ud-students-dreamers-rally-in-favor-of-daca/article_4d0c9c82-9df1-11e7-88dd-cb6864195412.html,,,,
Portland,United States Citizenship and Immigration Services Portland Field Office in the Pearl district ,OR,US,2017-09-19,hundreds; nearly 300; throng of protestors,200,,300,,,Voz Hispana Cambio Comunitario; Milenio.org; Portland's Resistance,Protesting Jeff Sessions ,1,rally,0,0,0,0,1,1,http://www.oregonlive.com/portland/index.ssf/2017/09/demonstrators_plan_protest_of.html,http://www.kgw.com/news/politics/report-attorney-general-jeff-sessions-to-visit-portland-on-tuesday/475530407,,,
San Diego ,SeaWorld,CA,US,2017-09-19,,1,,1,,,James Cromwell,Protesting SeaWorld,0,protest ,1,0,0,0,1,1,http://www.nbcsandiego.com/news/local/Babe-Actor-James-Cromwell-Charged-in-SeaWorld-Protest-445803313.html,https://www.cbsnews.com/news/james-cromwell-seaworld-protest-could-face-jail-time/,,,
Santa Barbara,,CA,US,2017-09-19,,,,,,,Central Coast Alliance united for Sustainable Economy,Rally for renter's rights,0,rally,0,0,0,0,1,1,http://www.keyt.com/news/santa-barbara-s-county/housing-activists-rally-for-renters-rights-in-santa-barbara/623759263,,,,
St. Louis,Pattonville High School,MO,US,2017-09-19,,,,,,,students,Protesting acquittal of Jason Stockley,0,protest,0,0,0,0,1,1,http://www.ksdk.com/news/local/pattonville-high-school-students-protest-during-school/477469001,,,,
Troy,American Polish Cultural Center,MI,US,2017-09-19,dozens,24,,24,,,general protestors,Pro-Trump,2,rally,0,0,0,0,1,1,,,,,
Troy,American Polish Cultural Center,MI,US,2017-09-19,dozens,24,,24,,,general protestors,Anti-Trump,1,protest,0,0,0,0,0,1,http://www.fox2detroit.com/news/local-news/trump-protest-held-in-troy-outside-michigan-republican-meeting,,,,
Vista,1800 Thibodo Rd,CA,US,2017-09-19,,,,,,,general protesters,"against President Trump, against U.S. Representative Darryl Issa",1,demonstration,,,,,1,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Vista,1800 Thibodo Rd.,CA,US,2017-09-19,,,,,,,general protesters,for President Trump,2,counter-protest,,,,,0,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Waukegan,,IL,US,2017-09-19,about a hundred,100,,100,,,Clean Power Lake County,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://www.chicagotribune.com/suburbs/lake-county-news-sun/news/ct-lns-waukegan-dreamers-rally-st-0921-20170920-story.html,,,,
Ann Arbor,University of Michigan,MI,US,2017-09-20,about 150,150,,150,,,Students4Justice,Protesting racist graffiti,0,protest,1,0,0,0,1,1,http://www.mlive.com/news/ann-arbor/index.ssf/2017/09/umich_students_take_frustratio.html,,,,
Champaign,Outside Rep. Davis' office,IL,US,2017-09-20,about 70,70,,70,,,general protestors,Asking Davis to vote for Dream Act,1,rally,0,0,0,0,1,1,http://www.illinoishomepage.net/news/local-news/rally-to-support-dream-act/815190925,,,,
Chapel Hill,Post Office Plaza,NC,US,2017-09-20,,,,,,,NAACP,Peace rally; rallying on the day Richard Spencer was supposed to speak at UNC but didn't,1,rally,0,0,0,0,1,1,http://www.dailytarheel.com/article/2017/09/local-naacp-holds-peace-rally-in-spencers-absence,,,,
East Lansing,Michigan State Universtiy,MI,US,2017-09-20,about two dozen,24,,24,,,students; faculty; general protest ors,Protesting Betsy DeVos visit,1,protest,0,0,0,0,1,1,http://www.mlive.com/news/index.ssf/2017/09/us_education_secretary_betsy_d.html,http://www.mlive.com/news/index.ssf/2017/09/opening_of_msu_research_buildi.html,,,
Ithaca,Cornell University,NY,US,2017-09-20,,,,,,,Black Students orgnization,"Demanding university turn frat house into cultural center, etc following incident of hate crime",0,protest,0,0,0,0,1,1,https://www.usnews.com/news/best-states/new-york/articles/2017-09-20/frat-chapter-at-cornell-to-close-amid-student-beating-probe,,,,
Jacksonville,Duval County Courthouse,FL,US,2017-09-20,about 70,70,,70,,,general protestors,Protesting decision not to indict white officer who killed Vernell Bing,0,protest,0,0,0,0,1,1,http://jacksonville.com/news/public-safety/2017-09-20/dozens-protest-decision-not-prosecute-bing-killing,,,,
Jessamine County,Outside of Fiesta Mexico,KY,US,2017-09-20,dozens,24,,24,,,general protestors,Rallying for restaurants forced to close due to ICE presence,1,protest; rally,0,0,0,0,1,1,http://www.wkyt.com/content/news/People-in-Jessamine-County-rally-to-show-support-for-Hispanic-community-446283813.html,,,,
Lansing,South Pine St.,MI,US,2017-09-20,hundreds,200,,200,,,State Employees,Protesting decision to take away union decision-making,0,protest,0,0,0,0,1,1,"
http://www.wilx.com/content/news/State-employees-rally-to-oppose-a-measure-by-the-Michigan-Civil-Service-Commission-to-reduce-overtime-pay-seniority-and-grievances-446088563.html",,,,
Mansfield,University of Connecticut,CT,US,2017-09-20,estimates at 1000,1000,,1000,,,UConn students/faculty,Protesting state budget,0,protest,0,0,0,0,1,1,http://www.courant.com/politics/hc-uconn-students-protest-budget-cuts-0921-20170920-story.html,,,,
Muskegan,,MI,US,2017-09-20,,,,,,,Teachers,Protesting lack of contracts,0,protest,0,0,0,0,1,1,http://www.wzzm13.com/news/local/muskegon/teachers-at-oakridge-schools-stage-protest/477459970,,,,
Noicholasville,Fiesta Mexico,KY,US,2017-09-20,dozens,24,,24,,,general protestors,"Against ICE, rally for immigrants",1,rally,0,0,0,0,1,1,http://www.kentucky.com/news/state/article174523431.html,,,,
St. Louis,St. Louis Galleria mall,MO,US,2017-09-20,several hundred,200,,200,,,general protestors,Protesting acquittal of Jason Stockley,o,protest,0,0,0,0,1,1,http://www.huffingtonpost.com/entry/st-louis-protests-galleria_us_59c32cbfe4b06f93538c5d97,,,,
Baton Rouge,LSU campus,LA,US,2017-09-21,,,,,,,students,Rally against hazing,0,rally,0,0,0,0,1,1,http://www.wwltv.com/news/local/lsu-students-rally-against-hazing/477731476,,,,
Brookings,South Dakota State University,SD,US,2017-09-21,,,,,,,students,Rally in favor of DACA,1,rally,0,0,0,0,1,1,https://www.thepublicopinion.com/news/local_news/daca-rally-held-in-brookings/article_114a5548-9fdd-11e7-8755-13b980b81ed4.html?block_id=1300380,,,,
Central City,Central City Middle School,NE,US,2017-09-21,,,,,,,students,Rallying against bullying,0,rally,0,0,0,0,1,1,http://journalstar.com/news/local/education/students-stage-anti-bullying-rally-outside-school/article_7c12a7f4-c505-5cd9-8af2-a26c70022c62.html,http://nebraska.tv/news/local/central-city-students-hold-demonstration-issue-call-to-have-a-conversation-about-bullying,,,
Hartford,State Capitol,CT,US,2017-09-21,about 200,200,,200,,,general protestors,Rallying behind governor's vow to veto state budget,0,rally,0,0,0,0,1,1,http://www.ctpost.com/local/article/Veto-rally-draws-hundreds-to-Capitol-12218140.php,,,,
Hartford,State Capitol,CT,US,2017-09-21,about 200,200,,200,,,general protestors,Protesting state budget,0,rally,0,0,0,0,1,1,http://www.ctpost.com/local/article/Veto-rally-draws-hundreds-to-Capitol-12218140.php,,,,
Nashville,,TN,US,2017-09-21,,,,,,,general protestors,Protesting latest attempt to repeal ACA,1,protest,0,0,0,0,1,1,http://www.newschannel5.com/video/news/tennessee-activists-protest-graham-cassidy-healthcare-bill,,,,
Providence,Outside Providence Journal office,RI,US,2017-09-21,,,,,,,Providence Journal union workers,"Protesting paper's owner, GateHouse Media",0,protest,,,,,1,1,http://ripr.org/post/troubled-owner-s-practices-projo-union-employees-stage-protest#stream/0,,,,
St. Louis,Kiener Plaza,MO,US,2017-09-21,hundreds,200,,200,,,general protestors,Protesting acquittal of Jason Stockley,0,protest,0,0,0,0,1,1,http://abcnews.go.com/US/wireStory/fatal-police-shooting-rise-st-louis-year-50000661,http://host.madison.com/news/national/the-latest-traffic-blocked-in-unannounced-protest/article_779b0f1f-a317-5794-9230-3ad7127ae275.html,,,
St. Louis ,Interstate 64,MO,US,2017-09-21,couple hundred,200,,200,,,white supporters of Black Lives Matter ,Protesting acquittal of Jason Stockley,0,protest ,0,0,0,0,0,1,http://fox2now.com/2017/09/21/traffic-blocked-near-forest-park-and-i-64-unannounced-protest/,https://www.riverfronttimes.com/newsblog/2017/09/22/allies-protest-outside-billy-joel-concert-draws-hundreds,,,
Township,Stockton University,NJ,US,2017-09-21,hundreds,200,,200,,,"students, faculty",Rally against white nationalism,1,rally,0,0,0,0,1,1,http://www.pressofatlanticcity.com/news/top_three/stockton-students-hold-rally-against-white-supremacist-propaganda-on-campus/article_9277e6f4-ae18-559c-84ca-5f4ed129466f.html,,,,
Wichita ,Builder Association offices,KS,US,2017-09-21,,,,,,,general protestors,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,http://ksn.com/2017/09/21/crowd-gathers-to-protest-daca-repeal-downtown/,,,,
Albuquerque,Near First and Central Avenue ,NM,US,2017-09-22,about 300,100,,300,,,Black Lives Matter ,Non-violent message about police conduct and white supremacy ,0,protest ,0,0,0,0,1,1,http://www.kob.com/albuquerque-news/protesters-downtown-black-lives-matter-demonstration/4611611/,http://www.kob.com/albuquerque-news/protesters-downtown-black-lives-matter-demonstration/4611611/?cat=500,,,
Bloomsburg ,Outside Columbia County Courthouse ,PA,US,2017-09-22,roughly three dozen (including a counter-protestor),20,,36,,,Gene Stilp ,Protesting/burning Confederate Flag,0,demonstration ,0,0,0,0,1,1,http://www.pennlive.com/entertainment/index.ssf/2017/09/confederate_nazi_flag_burning.html,http://www.timesleader.com/news/676185/activist-burns-nazi-confederate-flag-as-educational-demonstration,,,
Dayton,Jobs Corps Center to West Town ,OH,US,2017-09-22,almost 200,200,,200,,,general protestors,Rally against violence,0,rally; march,0,0,0,0,1,1,http://wdtn.com/2017/09/22/dayton-students-march-against-violence/,,,,
Denver,East High School,CO,US,2017-09-22,a handful,5,,5,,,students,Protesting suspension of principal,0,protest,0,0,0,0,1,1,http://kdvr.com/2017/09/22/east-high-school-students-protest-suspension-of-administrators-following-firing-of-cheer-coach/,,,,
Detroit,Henry Ford health corporate offices,MI,US,2017-09-22,,,,,,,general protestors,Protesting GOP healthcare bill,1,protest,0,0,0,0,1,1,http://www.crainsdetroit.com/article/20170922/news/640001/democrats-health-providers-rally-against-obamacare-repeal-plan,,,,
Hartford,Outside Legislative Office building,CT,US,2017-09-22,approximately 300,300,,300,,,UConn staff/faculty/students,Protesting cuts to university funding under new budget,0,protest,0,0,0,0,1,1,http://www.yankeeinstitute.org/2017/09/uconn-staff-students-rally-against-budget-cuts-chant-tax-the-rich/,http://www.stamfordadvocate.com/local/article/300-rally-to-save-UConn-funding-12221056.php,,,
Huntsville ,Von Braun Arena,AL,US,2017-09-22,estimated crowd of 9000,9000,,9000,,,Donald Trump ,for Luther Strange for U.S. Senate,2,rally ,0,0,0,0,1,1,https://www.cbsnews.com/news/trump-holds-rally-with-luther-strange-in-alabama-live-udpates/,https://www.washingtonpost.com/news/post-politics/wp/2017/09/23/i-love-alabama-its-special-at-rally-for-sen-luther-strange-trump-vents-frustrations-in-rambling-speech/,http://www.breitbart.com/big-government/2017/09/23/huntsville-alabama-rally-attendees-love-trump-split-between-strange-and-moore/,feat. President Trump,
Los Angeles,Skid Row ,CA,US,2017-09-22,several dozen ,24,,24,,,general protestors,Protesting construction of skyscraper on Skid Row,0,protest,0,0,0,0,1,1,http://www.latimes.com/local/lanow/la-me-ln-skid-row-tower-20170922-htmlstory.html,,,,
New Orleans,Outside Federal Appeals Court,LA,US,2017-09-22,About 100,100,,100,,,general protestors,Protesting anti-sanctuary city bill,1,protest,0,0,0,0,1,1,http://www.brownsvilleherald.com/news/local/article_918a41a8-9fb7-11e7-9529-9b68e24b121f.html,,,,
Ocean City,Ocean County Library,NJ,US,2017-09-22,around 30,30,,30,,,Toms River High School students,Protesting Trump's decision to end DACA,1,protest,0,0,0,0,1,1,https://jerseyshoreonline.com/ocean-county/ocean-county-students-rally-for-dreamers/,,,,
Peoria ,Martin Luther King Jr. Park ,IL,US,2017-09-22,about 40 ,40,,40,,,Eddie Russell Jr.'s family,Protesting Eddie Russell Jr.'s death via shooting by police,0,protest ,0,0,0,0,1,1,http://www.pjstar.com/news/20170922/peaceful-protest-as-family-of-police-shooting-victim-ask-why?start=2,,,,
Port Angeles,Port Angeles High School,WA,US,2017-09-22,,,,,,,students,Protesting bullying,0,protest,0,0,0,0,1,1,http://www.peninsuladailynews.com/news/sit-in-grows-into-bullying-protest-at-port-angeles-high-school/,,,,
Portland,Cross Insurance Arena,ME,US,2017-09-22,handful,,,,,,general protestors,Protesting Bull Riding Event,0,protest,0,0,0,0,1,1,http://www.pressherald.com/2017/09/22/bull-riding-competition-comes-to-portland/,,,,
San Diego,US Airbase,CA,US,2017-09-22,,,,,,,Veterans for Peace,Desenitization to Military,0,protest,0,0,0,0,1,1,http://www.sandiegouniontribune.com/military/sd-me-miramar-response-airshow-protest-20170907-story.html,http://www.sandiegouniontribune.com/visuals/94497304-132.html,,,
San Francisco,,CA,US,2017-09-22,,,,,,,general protestors,Bernie Sanders' rally against GOP healthcare bill,1,rally,0,0,0,0,1,1,http://www.santacruzsentinel.com/health/20170922/bernie-sanders-rallies-for-medicare-for-all-lauds-mccain-opposition-to-gop-health-bill,,,,
St. Louis,St. Charles,MO,US,2017-09-22,,,,,,,general protestors,Protesting aquittal of police officer,0,march,0,0,0,0,1,1,http://www.kmov.com/story/36434516/protesters-march-down-main-street-in-st-charles,,,,
Washington ,Howard University ,DC,US,2017-09-22,30 (picture) ,30,,30,,,HUResist ,Protesting Comey's belief in The Ferguson Effect ,0,protest ,0,0,0,0,1,1,http://www.theroot.com/howard-students-protest-james-comey-at-opening-sesquice-1818659725,http://nymag.com/daily/intelligencer/2017/09/comey-booed-interrupted-during-howard-university-speech.html,http://www.npr.org/2017/09/22/552950517/youre-not-our-homey-howard-university-protesters-tell-ex-fbi-director-james-come,http://www.cnn.com/2017/09/22/politics/james-comey-howard-speech/index.html,
Wichita ,Lawn of East High School ,KS,US,2017-09-22,about 100,100,,100,,,students ,Protesting Trump's decision to end DACA,1,rally,0,0,0,0,1,1,http://www.kansas.com/news/local/education/article174839016.html,,,,
