CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Hartford,State Capitol,Hartford,CT,US,2020-02-20,,,,,,,community protestors,in support of state-mandated vaccinations for school children,1,counter-protest,0,0,0,0,0,1,https://religionnews.com/2020/02/21/religious-vaccine-exemption-bill-stokes-controversy-in-connecticut/,,,,
Houston,University of Houston campus,Harris,TX,US,2020-02-20,around 50,50,,50,,,construction workers and allies,oppose wage theft by construction contractor,0,protest,0,0,0,0,1,1,https://www.chron.com/business/article/Construction-workers-claiming-wage-theft-during-15071271.php,,,,
Kingman,Northern Arizona Consolidated Fire District building,Mohave,AZ,US,2020-02-20,,,,,,,community protestors,oppose how the fire district is operating,0,protest,0,0,0,0,1,1,https://kdminer.com/news/2020/feb/22/northern-arizona-consolidated-fire-district-board-/,,,,
Newark,Peter Rodino Federal Building on Broad Street,Alameda,NJ,US,2020-02-20,about 50,50,,50,,,immigrants and supporters,anti ICE; pro immigration,1,protest,0,0,0,0,1,1,https://www.northjersey.com/story/news/new-jersey/2020/02/20/newark-nj-protest-decries-trump-plan-send-border-patrol-sanctuary-cities/4799912002/,,,,
New York,City Hall,New York,NY,US,2020-02-20,,,,,,,Committee on Small Businesses,anti plastic bag ban,0,protest,0,0,0,0,1,1,https://www.pix11.com/news/local-news/bodega-owners-protest-plastic-bag-ban,,,,
Perth Amboy,Target warehouse on High Street,Middlesex,NJ,US,2020-02-20,more than 50,50,,50,,,Target employees,seek unionization; seek better working conditions,1,protest,0,0,0,0,1,1,https://www.mycentraljersey.com/story/money/business/2020/02/20/target-workers-perth-amboy-nj-rally-become-first-unionize/4820623002/,,,,
Redwood City,Oracle headquarters,San Mateo,CA,US,2020-02-20,300,300,,300,,,Oracle employees,against Oracle Chairman Larry Ellison's fundraiser for President Trump,1,walkout,0,0,0,0,1,1,https://www.sfgate.com/bayarea/article/Larry-Ellison-Donald-Trump-fundraiser-protest-15074353.php,,,,
Salt Lake City,State Capitol,Salt Lake,UT,US,2020-02-20,,,,,,,community protestors,anti urban development,0,protest,0,0,0,0,1,1,https://www.deseret.com/utah/2020/2/20/21145676/utah-inland-port-protesters-compromise-bill-giveaway-developers,,,,
Salt Lake City,State Capitol,Salt Lake,UT,US,2020-02-20,over 250,250,,250,,,general protestors,for Second Amendment rights,2,rally,0,0,0,0,0,1,https://www.fox13now.com/news/local-news/hundreds-gather-at-salt-lake-city-capitol-for-guns-save-lives-rally,,,,
Sarasota,New College campus,Sarasota,FL,US,2020-02-20,about 75,75,,75,,,New College students and faculty,oppose merger of New College and Florida State University,0,protest,0,0,0,0,1,1,https://www.heraldtribune.com/news/20200220/new-college-students-lsquowalk-outrsquo-protest-possible-fsu-merger,,,,
Troy,Rensselaer County Jail,Rensselaer,NY,US,2020-02-20,dozens ,24,,24,,,community protestors,anti ICE; pro Green Light law,1,protest,0,0,0,0,1,1,https://dailygazette.com/article/2020/02/21/ice-chief-slams-green-light-law,,,,
Boston,,Suffolk,MA,US,2020-02-21,,,,,,,Dominican-Americans,against corruption in elections in the Dominican Republic,0,rally,0,0,0,0,1,1,https://www.inquirer.com/news/philadelphia/philadelphia-dominican-protest-jce-election-vote-20200222.html,,,,
Chestertown,Washington College,Kent,MD,US,2020-02-21,,,,,,,Black Student Union,against racism at Washington College,1,protest,0,0,0,0,1,1,https://www.myeasternshoremd.com/kent_county_news/news/reject-racism-rally-friday-on-campus-as-incidents-continue/article_4bc3aedb-6f50-54e9-a979-5cbab804a41f.html,,,,
Denver,City and Council Building,Denver,CO,US,2020-02-21,,,,,,,Denver Homeless Out Loud,for more city assistance for unhoused people,0,protest,0,0,0,0,1,1,https://www.coloradopolitics.com/denver/denver-activists-protest-trump-administration-official-s-homelessness-approach/article_1175346e-58b5-11ea-8248-f3fff646cd80.html,,,,
Gainesville,University of Florida campus,Alachua,FL,US,2020-02-21,nearly 50,50,,50,,,food service employees; Graduate Students United; United Faculty of Florida; Young Democratic Socialists of America,seek better working conditions for food service workers,0,protest,0,0,0,0,1,1,https://www.alligator.org/news/students-and-residents-rally-at-university-president-s-office/article_6c757b98-56c7-11ea-9ef3-0bf141b9086a.html,,,,
Las Vegas,Las Vegas Convention Center,,NV,US,2020-02-21,"roughly 15,000",15000,,15000,,,Trump campaign,for President Trump,2,rally,0,0,0,0,1,1,https://www.cbsnews.com/news/trump-rally-las-vegas-today-2020-campaign-las-vegas-convention-center-live-stream-updates-2020-02-21/,https://thenevadaindependent.com/article/trump-rallies-thousands-in-las-vegas-says-democrats-will-have-lots-of-problems-with-caucus-results,,feat. President Trump,
Lawrence,,Essex,MA,US,2020-02-21,,,,,,,Dominican-Americans,against corruption in elections in the Dominican Republic,0,rally,0,0,0,0,1,1,https://www.inquirer.com/news/philadelphia/philadelphia-dominican-protest-jce-election-vote-20200222.html,,,,
Minneapolis,University of Minnesota,Hennepin,MN,US,2020-02-21,30-40,30,,40,,,community members; University of Minnesota student groups,seek police accountability; oppose pipeline,1,protest,0,0,0,0,1,1,https://www.mndaily.com/article/2020/02/n-student-community-protesters-confront-gov-walz-at-campus-event,,,,
Salt Lake City,State Capitol,Salt Lake,UT,US,2020-02-21,,,,,,,Cancer Action Network,"against tanning beds, for cancer prevention",0,protest,0,0,0,0,1,1,https://www.deseret.com/utah/2020/2/21/21146125/cancer-survivors-to-rally-at-utah-capitol-for-ban-on-use-of-tanning-beds-by-minors,,,,
Sebastopol,Laguna High School to downtown,Sonoma,CA,US,2020-02-21,three,3,,3,,,Laguna High School parents,oppose moving school to El Molino,0,protest,0,0,0,0,1,1,www.sonomawest.com/sonoma_west_times_and_news/news/parents-protest-a-proposal-to-move-laguna-high-school/article_feff9496-58cd-11ea-9f07-a7d905cadb6e.html,,,,
Phoenix,State Capitol,Maricopa,AZ,US,2020-02-21,,,,,,,Hispanic community members,pro sanctuary cities for immigrants,1,rally,0,0,0,0,1,1,https://www.pinalcentral.com/arizona_news/activists-rally-after-ducey-drops-sanctuary-city-ban-proposal/article_0b2d3a53-ddfc-5fe4-aa17-adbcad303876.html,,,,
Pittsburgh,"Cathedral of Learning, University of Pittsburgh",Allegheny,PA,US,2020-02-21,25,25,,25,,,Fossil Free Pitt,for divesting University of Pittsburgh from fossil fuels,1,sit-in,0,0,0,0,1,1,https://pittnews.com/article/155685/news/cathedral-after-dark-fossil-free-pitt-protest-grows-as-friday-board-meeting-approaches/,,,Multi-day strike; will end Friday Feb. 28,
Portland,Lownsdale Square,Multnomah,OR,US,2020-02-21,about two dozen,24,,24,,,Portland's Liberation; Patriot Prayer,"against city commissioner, against Black Lives Matter",2,demonstration ,0,0,0,0,1,1,https://www.oregonlive.com/portland/2020/02/portland-parks-worker-under-city-investigation-after-commissioner-jo-ann-hardesty-harassed-at-demonstration.html,,,One individual under investigation,
West Haven,West Haven Police Department,New Haven,CT,US,2020-02-21,scores,40,,40,,,community protestors,"for justice for Mubarak Soulemane, against police brutality, against racism",1,protest,0,0,0,0,1,1,https://www.courant.com/breaking-news/hc-br-justice-for-mubarak-rally-20200221-zpip3t3k5fhavfixdkdwq5sazq-story.html,https://www.fox61.com/article/news/crime/traffic-alert-protest-and-march-friday-afternoon-in-west-haven/520-cfc2f0ae-0e55-45f0-b845-0c0070dfe4e2,,,
Boston,Boston Police headquarters,Suffolk,MA,US,2020-02-22,around a hundred people...the majority of whom opposed the Blue Lives Matter activists,20,,40,,,Super Happy Fun America,"in support of police, for President Trump, for patriotism, for law and order, against leftist violence",2,rally,0,0,0,0,1,1,https://www.bostonherald.com/2020/02/22/blue-lives-matter-activists-counter-protesters-trade-insults-outside-boston-police-headquarters/,,,"Together with the counter-protest below, ""hundreds"" of people showed up",
Boston,Boston Police headquarters,Suffolk,MA,US,2020-02-22,around a hundred people...the majority of whom opposed the Blue Lives Matter activists,60,,80,,,community activists,"against white supremacy, against fascism",1,counter-protest,0,0,0,0,0,1,https://www.bostonherald.com/2020/02/22/blue-lives-matter-activists-counter-protesters-trade-insults-outside-boston-police-headquarters/,,,"Together with the protest above, ""hundreds"" of people showed up",
Des Moines,State Capitol,Polk,IA,US,2020-02-22,dozens,24,,24,,,South Sudanese Iowans; allies,against violence in South Sudan,0,protest,0,0,0,0,1,1,https://www.desmoinesregister.com/story/news/2020/02/22/south-sudanese-iowa-hope-rally-raise-awareness-violence-region/4825706002/,,,,
Durham,main plaza near Corcoran and Parish streets,Durham,NC,US,2020-02-22,,,,,,,community protestors,against criminal violence,0,protest,0,0,0,0,1,1,https://www.cbs17.com/news/local-news/durham-county-news/durham-community-plans-clap-back-rally-to-help-curb-violence/,,,,
Enid,McKinley Elementary School to downtown,Garfield,OK,US,2020-02-22,,,,,,,elementary school students and teachers,against bullying in schools,0,march,0,0,0,0,1,1,https://www.enidnews.com/news/local_news/students-march-downtown-to-raise-bullying-awareness/article_58551cb7-75d4-596c-8a2d-7dc8b7c6146d.html,,,,
New York,,New York,NY,US,2020-02-22,,,,,,,Dominican-Americans,against corruption in elections in the Dominican Republic,0,rally,0,0,0,0,1,1,https://www.inquirer.com/news/philadelphia/philadelphia-dominican-protest-jce-election-vote-20200222.html,,,,
Philadelphia,Fairhill,Philadelphia,PA,US,2020-02-22,a couple hundred,200,,200,,,Dominican-Americans,against corruption in elections in the Dominican Republic,0,rally,0,0,0,0,1,1,https://www.inquirer.com/news/philadelphia/philadelphia-dominican-protest-jce-election-vote-20200222.html,,,,
Pittsburgh,"Cathedral of Learning, University of Pittsburgh",Allegheny,PA,US,2020-02-22,dozens,24,,24,,,Fossil Free Pitt,pro fossil fuel divestment,1,sit-in,0,0,0,0,1,1,https://pittnews.com/article/155685/news/cathedral-after-dark-fossil-free-pitt-protest-grows-as-friday-board-meeting-approaches/,,,Continuation of multi-day strike; will end Friday Feb. 28,
Santa Cruz,empty parking lots in town,Santa Cruz,CA,US,2020-02-22,,,,,,,community protestors,for affordable housing,0,march,0,0,0,0,1,1,https://kion546.com/news/2020/02/22/santa-cruz-renters-march-for-more-affordable-housing/,,,,
Syracuse,Syracuse University,Onondaga,NY,US,2020-02-22,nearly 100,100,,100,,,graduate students of color,"in solidarity with #NotAgainSU, against racism at Syracuse University",1,strike; march,0,0,0,0,1,1,https://dailyorange.com/2020/02/nearly-100-graduate-students-color-go-strike/,http://ftp.dailyorange.com/2020/11/story-movement-one-year-formation-notagainsu/,,,
New Haven,New Haven Peoples Center,New Haven,CT,US,2020-02-23,,,,,,,community protestors,anti Trump,1,march,0,0,0,0,1,1,https://www.nhregister.com/news/article/New-Haven-voting-rights-march-will-oppose-Trump-15070598.php,,,,
Pittsburgh,"Cathedral of Learning, University of Pittsburgh",Allegheny,PA,US,2020-02-23,dozens,24,,24,,,Fossil Free Pitt,for divesting University of Pittsburgh from fossil fuels,1,sit-in,0,0,0,0,1,1,https://pittnews.com/article/155685/news/cathedral-after-dark-fossil-free-pitt-protest-grows-as-friday-board-meeting-approaches/,,,Continuation of multi-day strike; will end Friday Feb. 28,
Providence,,Providence,RI,US,2020-02-23,,,,,,,Dominican-Americans,against corruption in elections in the Dominican Republic,0,rally,0,0,0,0,1,1,https://www.inquirer.com/news/philadelphia/philadelphia-dominican-protest-jce-election-vote-20200222.html,,,,
San Francisco,,San Francisco,CA,US,2020-02-23,,,,,,,Dominican-Americans,against corruption in elections in the Dominican Republic,0,rally,0,0,0,0,1,1,https://www.inquirer.com/news/philadelphia/philadelphia-dominican-protest-jce-election-vote-20200222.html,,,,
Seattle,South Lake Union,King,WA,US,2020-02-23,about 40,40,,40,,,Protectors of the Salish Sea,"against proposed oil pipeline across indigenous land in Canada, for environmental protection, for native peoples' rights",1,march,6,0,1,0,1,1,https://www.seattletimes.com/seattle-news/crime/police-arrest-6-at-south-lake-union-demonstration/,,,,
Annapolis,Maryland State House,Anne Arundel,MD,US,2020-02-24,dozens,24,,24,,,general protesters,against abortion rights,2,demonstration ,0,0,0,0,1,1,https://baltimore.cbslocal.com/2020/02/24/march-for-life-rallies-in-annapolis/,,,,
Denton,Denton County District Court,Denton,TX,US,2020-02-24,around 15,15,,15,,,The Next Generation Action Network,"for justice for Darius Tarver, against police brutality, for police transparency and accountability, Black Lives Matter",1,protest,0,0,0,0,1,1,https://www.ntdaily.com/family-and-supporters-of-darius-tarver-protest-to-release-bodycam-footage/,,,,
Charleston,Royal Missionary Baptist Church,Charleston,SC,US,2020-02-24,100 or so,100,,100,,,Buttigieg campaign,for Pete Buttigieg for president,1,rally,0,0,0,0,1,1,https://www.greenvilleonline.com/story/news/politics/elections/2020/02/24/pete-buttigieg-democratic-presidential-candidate-protest-mcdonalds-charleston-sc/4858639002/,,,,
Charleston,McDonald's,Charleston,SC,US,2020-02-24,dozens,24,,24,,,McDonald's workers; Fight for $15; Pete Buttigieg,"for collective bargaining rights, for unionization of McDonald's workers",0,protest,0,0,0,0,0,1,https://www.greenvilleonline.com/story/news/politics/elections/2020/02/24/pete-buttigieg-democratic-presidential-candidate-protest-mcdonalds-charleston-sc/4858639002/,,,,
Charleston,State Capitol,Kanawha,WV,US,2020-02-24,,,,,,,National Right to Life,against abortion rights,2,protest,0,0,0,0,1,1,https://www.newsandsentinel.com/news/local-news/2020/02/west-virginians-for-life-plan-rally-in-charleston/,https://www.wowktv.com/news/west-virginia/pro-life-advocates-rally-at-capitol-following-born-alive-bill-passing/,,,
East Saint Louis,,St. Clair,IL,US,2020-02-24,,,,,,,local churches,against gun violence,0,march,0,0,0,0,1,1,https://www.ozarksfirst.com/local-news/regional-news/st-louis-march-protests-violence-after-6-year-olds-death/,,,,
Gallatin,,Sumner,TN,US,2020-02-24,,,,,,,gun owners; veterans,for Second Amendment rights,2,protest,0,0,0,0,1,1,https://www.tennessean.com/story/news/local/sumner/2020/02/25/sumner-declared-2-a-sanctuary-county-split-vote-after-citizens-rally/4871357002/,,,,
Hardin,Big Horn County Courthouse,Big Horn,MT,US,2020-02-24,more than a dozen,12,,12,,,Sovereign Bodies Institute; indigenous peoples,in remembrance of missing and murdered indigenous women,0,rally,0,0,0,0,1,1,https://billingsgazette.com/news/state-and-regional/mmiw/mmip-families-request-reviews-of-both-cold-and-active-cases/article_8156282d-f6d7-59fb-8600-ec915ec55925.html,,,,
Hartford,State Capitol,Hartford,CT,US,2020-02-24,thousands,2000,,2000,,,Republican legislators; community protestors,"for religious exemptions from vaccine mandates in schools, for medical freedom, for religious freedom",2,protest,0,0,0,0,1,1,https://ctmirror.org/2020/02/24/lawmakers-advanced-a-bill-barring-new-religious-exemptions-to-vaccines-heres-what-it-would-do/,https://www.ctinsider.com/politics/ctpost/article/Parents-opposed-to-mandatory-vaccinations-take-15080118.php,,,
Middletown,Port Monmouth Elementary School,Monmouth,NJ,US,2020-02-24,,,,,,,Port Monmouth parents and students,oppose closing of Port Monmouth Elementary School,0,protest,0,0,0,0,1,1,newjersey.news12.com/story/41777753/students-parents-protest-potential-closing-of-middletown-school,,,,
Norman,Cleveland County Courthouse,Cleveland,OK,US,2020-02-24,count pic,7,,7,,,general protestors,oppose tax district amendment,0,protest,0,0,0,0,1,1,https://www.normantranscript.com/news/local_news/both-sides-prepare-for-monday-tif-ruling-petition-supports-hope/article_3a5e1a15-7c36-5028-a503-a2781faabd3c.html,https://www.normantranscript.com/news/judge-strikes-down-tif-petition-in-cleveland-county-court/article_175bf238-5747-11ea-bd9b-c7affe7196d8.html,,,
Pittsburgh,"Cathedral of Learning, University of Pittsburgh",Allegheny,PA,US,2020-02-24,dozens,24,,24,,,Fossil Free Pitt,for divesting University of Pittsburgh from fossil fuels,1,sit-in,0,0,0,0,1,1,https://pittnews.com/article/155685/news/cathedral-after-dark-fossil-free-pitt-protest-grows-as-friday-board-meeting-approaches/,,,Continuation of multi-day strike; will end Friday Feb. 28,
Redding,Churn Creek Road and College View Drive,Shasta,CA,US,2020-02-24,,,,,,,community protestors,oppose sales tax hike,0,protest,0,0,0,0,1,1,https://www.redding.com/story/news/2020/02/25/group-protests-measure-a-promotes-homeless-solutions-urges-church-state-separation/4869114002/,,,,
Roanoke,corner of Brandon Ave and Grandin Road SW,Roanoke,VA,US,2020-02-24,,,,,,,Unitarian Universalist Church members,pro climate change action,1,demonstration ,0,0,0,0,1,1,https://www.wsls.com/news/local/2020/02/24/demonstration-attempts-to-direct-roanoke-voters-attention-to-environmental-issues/,,,,
Saint Louis,,St. Louis,MO,US,2020-02-24,more than 300,300,,300,,,local churches,against gun violence,0,march,0,0,0,0,1,1,https://www.ozarksfirst.com/local-news/regional-news/st-louis-march-protests-violence-after-6-year-olds-death/,,,,
Staunton,Augusta County Courthouse,Augusta,VA,US,2020-02-24,a handful,5,,5,,,community protestors,"against Atlantic Coast Pipeline, for environmental protection",1,protest,0,0,0,0,1,1,https://www.nbc29.com/2020/02/25/atlantic-coast-pipeline-protest-held-staunton/,,,,
Taylor,T. Don Hutto Residential Center,Williamson,TX,US,2020-02-24,80,80,,80,,,female immigrant detainees,for release from ICE custody,1,sit-in,0,0,0,0,1,1,https://www.statesman.com/news/20200228/official-ice-transfers-47-immigrants-after-protest-at-taylor-detention-center,,,,
Augusta,State House to the Capital Judicial Center,Kennebec,ME,US,2020-02-25,nearly 75,75,,75,,,Maine Youth Justice ,oppose youth prisons,0,protest,0,0,0,0,1,1,https://mainebeacon.com/young-mainers-protest-state-task-force-for-ignoring-calls-to-shut-down-long-creek/,,,,
Delray Beach,,Palm Beach,FL,US,2020-02-25,around 30,30,,30,,,Palm Beach County Common Sense Development Coalition,against proposed Terra Nova development project,0,protest,0,0,0,0,1,1,https://www.wptv.com/news/region-s-palm-beach-county/neighbors-protest-proposed-development-in-west-delray,,,,
Kalamazoo,The Park Club,Kalamazoo,MI,US,2020-02-25,,,,,,,Erik's Army,disapprove of county attorney,0,protest,0,0,0,0,1,1,https://www.fox17online.com/news/local-news/kzoo-bc/kalamazoo/eriks-army-protest-for-new-prosecutor,,,,
Los Angeles,UCLA campus,Los Angeles,CA,US,2020-02-25,,,,,,,University Professional and Technical Employees at UCLA,against layoffs of workers at University of California-Los Angeles,0,protest,0,0,0,0,1,1,https://dailybruin.com/2020/02/27/layoffs-of-tft-employees-to-combat-2m-deficit-draws-protest-from-students-staff/,,,,
Oroville,Butte County Administration building,Butte,CA,US,2020-02-25,,,,,,,United Domestic Workers,seek higher wages for in-home support service workers,0,protest,0,0,0,0,1,1,https://www.chicoer.com/2020/02/25/united-domestic-workers-protest-supervisors-meeting/,,,,
Pittsburgh,"Cathedral of Learning, University of Pittsburgh",Allegheny,PA,US,2020-02-25,NA,46,,46,,,Fossil Free Pitt,for divesting University of Pittsburgh from fossil fuels,1,sit-in,0,0,0,0,1,1,https://pittnews.com/article/155685/news/cathedral-after-dark-fossil-free-pitt-protest-grows-as-friday-board-meeting-approaches/,,,Continuation of multi-day strike; will end Friday Feb. 28,
Santa Rosa,Sonoma County Superior Court,Sonoma,CA,US,2020-02-25,,,,,,,Immigrants' rights groups,pro immigration; anti deportation,1,protest,0,0,0,0,1,1,https://sanfrancisco.cbslocal.com/2020/02/25/immigrants-rights-groups-rally-against-ice-arrests-outside-sonoma-county-courthouse/,,,,
Springfield,State Capitol,Sangamon,IL,US,2020-02-25,more than 200,200,,200,,,community protestors,"against cash bail, against racial discrimination in criminal justice system",1,protest,0,0,0,0,1,1,https://www.sj-r.com/news/20200225/activists-protest-money-bail-say-practice-is-discriminatory,,,,
Tampa,library on USF Tampa campus,Hillsborough,FL,US,2020-02-25,about 15,15,,15,,,Students for a Democratic Society,for increasing Black student enrollment at University of South Florida,1,protest,0,0,0,0,1,1,https://www.wmnf.org/sds-rallies-increased-black-student-enrollment-usf-tampa/,,,,
Tampa,library on USF Tampa campus,Hillsborough,FL,US,2020-02-25,two or three,2,,3,,,general protestors,for increasing Black student enrollment at University of South Florida,2,counter-protest,0,0,0,0,0,1,https://www.wmnf.org/sds-rallies-increased-black-student-enrollment-usf-tampa/,,,,
Colorado Springs,CIVA charter school,El Paso,CO,US,2020-02-26,,,,,,,students,for stronger safety measures at CIVA charter school,0,walk-out,0,0,0,0,1,1,https://gazette.com/news/students-at-colorado-springs-charter-school-walk-out-to-protest/article_f1ec5806-58ce-11ea-9b05-a721c674d358.html,,,,
Coral Springs,parking lot in Coral Springs,Broward,FL,US,2020-02-26,,,,,,,family and friends of Daniela Tabares,oppose release of accused killer on bond,0,protest,0,0,0,0,1,1,https://wsvn.com/news/local/broward/family-friends-of-woman-killed-in-coral-springs-protest-suspects-possible-release/,,,,
Denton,Planned Parenthood,Denton,TX,US,2020-02-26,,,,,,,general protesters,against abortion rights,2,protest,0,0,0,0,1,1,https://dentonrc.com/life/locals-plan--day-demonstration-against-abortion/article_2d0e1398-4b40-5842-b02f-e8a0137d9f46.html,,,Multi-day protest; will last 40 days,
Easton,Easton Shore Land Conservancy,Talbot,MD,US,2020-02-26,approximately 100,100,,100,,,Talbot Waterman's Association,pro environmental protection,1,protest,0,0,0,0,1,1,https://www.stardem.com/news/watermen-take-to-the-streets-to-protest/article_c9b95567-4733-5ee1-a82d-9b656490f6dd.html,,,,
Frankfort,State Capitol,Franklin,KY,US,2020-02-26,hundreds,200,,200,,,people with disabilities,pro disability rights,0,rally,0,0,0,0,1,1,https://www.wdrb.com/news/hundreds-gather-at-kentucky-capitol-for-disabilities-coalition-s-annual/article_2ca53b1a-58e4-11ea-b8b5-cb0ea9d9c15c.html,,,,
Harrisburg,Harrisburg High School,Lincoln,SD,US,2020-02-26,more than a dozen,12,,12,,,Harrisburg teachers,increased education funding,0,protest,0,0,0,0,1,1,https://www.argusleader.com/story/news/education/2020/02/26/harrisburg-school-district-teachers-join-national-protest-movement/4879165002/,,,,
Houston,District Attorney's office,Harris,TX,US,2020-02-26,about 20,20,,20,,,Texas Organizing Project; Black Lives Matter; Texas Advocates for Justice; Texas Civil Rights Project,"against county's use of pro bono civil litigation attorneys to prosecute misdemeanors, against prosecution of indigent people",1,protest,0,0,0,0,1,1,https://www.houstonchronicle.com/news/houston-texas/houston/article/Advocacy-groups-protest-Harris-County-DA-for-15086342.php,,,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2020-02-26,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Norman,University of Oklahoma,Cleveland,OK,US,2020-02-26,more than 100,100,,100,,,Black Emergency Response Team,"against racism at University of Oklahoma, for resignation of interim university president",1,sit-in; hunger strike,0,0,0,0,1,1,https://oklahoman.com/article/5656116/harroz-ou-provost-wont-resign-amid-student-protest-hunger-strike,https://oklahoman.com/article/5656097/ou-students-continue-sit-in-at-adminstration-building,https://oklahoman.com/article/5655996/ou-students-protest-outside-presidents-office-call-for-resignation-of-provost,Multi-day strike; ended Friday Feb. 28,
Oak Park,Oak Park Village Hall,Cook,IL,US,2020-02-26,more than 100,100,,100,,,OPRF High School students,"for justice for Trayvon Martin, against police violence, against racism",1,walkout; sit-in,0,0,0,0,1,1,https://chicago.suntimes.com/2020/2/26/21154711/oak-park-river-forest-high-school-students-walk-out-protest-police-village-hall-sit-in,,,,
Pullman,Planned Parenthood,Whitman,WA,US,2020-02-26,NA,2,,2,,,40 Days for Life,anti-abortion,2,protest,0,0,0,0,1,1,https://dnews.com/local/anti-abortion-protesters-begin-campaign/article_683acc95-d968-523b-848b-0ded0cda3846.html,,,Multi-day strike; ends April 5,
Pullman,Planned Parenthood,Whitman,WA,US,2020-02-26,NA,2,,2,,,mother-daughter duo,pro-abortion rights,1,counter-protest,0,0,0,0,0,1,https://dnews.com/local/anti-abortion-protesters-begin-campaign/article_683acc95-d968-523b-848b-0ded0cda3846.html,,,Multi-day strike; ends April 5,
San Mateo,San Mateo County Community College Board of Trustees,San Mateo,CA,US,2020-02-26,dozens,24,,24,,,San Mateo Community College Federation of Teachers,seek equitable pay for teachers,0,protest,0,0,0,0,1,1,https://www.smdailyjournal.com/news/local/community-college-teachers-rally-together-for-new-contract/article_e99c7d62-59db-11ea-b0f4-93f017c65070.html,,,,
Sebastian,Main Street,Indian River,FL,US,2020-02-26,about 20,20,,20,,,Sebastian Voters Against Gilliams and Parris,disapprove of City Council members,0,protest,0,0,0,0,1,1,https://www.tcpalm.com/story/news/2020/02/27/sebastian-recall-effort-against-gilliams-parris-still-keeps-going/4890081002/,,,,
Shelton,Shelton Intermediate School,Fairfield,CT,US,2020-02-26,,,,,,,SHS Students Fight for Change,"against interim school superintent, for more school funding",0,protest,0,0,0,0,1,1,https://www.sheltonherald.com/news/article/Shelton-students-plan-Smith-protest-at-school-15079507.php,,,,
Syracuse,South Crouse Ave and Waverly Ave,Onondaga,NY,US,2020-02-26,around 100; more than 100,100,,100,,,#NotAgainSU,"for more action against racism at Syracuse University, for disarming university police, for freezing tuition, for changes to the housing selection process for students with disabilities",1,direct action,0,0,0,0,1,1,https://www.syracuse.com/news/2020/02/notagainsu-protest-shuts-down-2-blocks-of-city-streets-near-syracuse-university.html,http://ftp.dailyorange.com/2020/11/story-movement-one-year-formation-notagainsu/,,roadblock; occupied intersection for two hours,
Tampa,Office of Rep. Jamie Grant,Hillsborough,FL,US,2020-02-26,FB: 17,17,,17,,,West Central Florida Labor Council,"against state legislation that would make it harder to put amendments on the ballot, for democracy",0,protest,0,0,0,0,1,1,https://www.facebook.com/events/202361334501420/,,,,
Annapolis,Statehouse,Anne Arundel,MD,US,2020-02-27,hundreds,200,,200,,,behavioral health care advocates,against cuts to state healthcare budget,0,protest,0,0,0,0,1,1,https://www.stardem.com/news/local_news/hundreds-rally-against-behavioral-health-care-funding-cuts/article_3ee1f068-b8a4-551d-bb98-d4d47f253123.html,,,,
Fresno,Courthouse Park,Fresno,CA,US,2020-02-27,,,,,,,Hmong community members,oppose immigrant deportation,1,protest,0,0,0,0,1,1,https://www.fresnobee.com/latest-news/article240710976.html,,,,
Hartford,State Capitol,Hartford,CT,US,2020-02-27,,,,,,,gun owners,for Second Amendment rights,2,protest,0,0,0,0,1,1,https://ctmirror.org/2020/02/28/gun-owners-protest-ammunition-tax-proposal/,,,,
Holland,Holland High School,Ottawa,MI,US,2020-02-27,dozens,24,,24,,,students,"against school administration's response to racial incidents, against racism",1,walkout,0,0,0,0,1,1,https://www.hollandsentinel.com/news/20200228/holland-high-students-protest-responses-to-racial-conflicts,,,,
Huntington,County Courthouse,Cabell,WV,US,2020-02-27,about 15,15,,15,,,EMS employees,"for unionization, for collective bargaining rights",0,protest,0,0,0,0,1,1,https://www.herald-dispatch.com/news/ems-employees-hold-protest-over-demand-to-unionize/article_63b9ba00-1b78-5198-9735-97aeb3fb5b88.html,,,,
Leavenworth,Riverfront Community Center,Leavenworth,KS,US,2020-02-27,,,,,,,Alliance for a Healthy Kansas,seek expansion of state's Medicaid program,1,rally,0,0,0,0,1,1,https://www.leavenworthtimes.com/news/20200227/medicaid-expansion-rally,,,,
Minneapolis,Union Headquarters,Hennepin,MN,US,2020-02-27,hundreds,200,,200,,,Service Employees International Union,for higher wages and paid sick leave for janitorial services workers,0,protest,0,0,0,0,1,1,https://www.mprnews.org/story/2020/02/27/twin-cities-janitors-to-strike-for-24-hours-starting-thursday-afternoon,,,,
