id,date,url,headline,abstract,lead_paragraph,type_of_material,section_name,blm,black lives matter,police brutality,defund police,blue lives matter,George Floyd,Breonna Taylor,Tyre Nichols,Eric Garner,Ahmaud Arbery,Tamir Rice
e695bbb1-32ac-5823-84da-c7960c0acb5b,2022-01-24,https://www.nytimes.com/2022/01/24/us/police-officers-culture-george-floyd.html,Police Culture on Trial in Case Against Officers in Killing of George Floyd,Derek Chauvin sits in a prison cell. The other three officers on the scene when George Floyd was murdered now face a trial of their own.,[Follow live coverage of the civil rights trial against three ex-police officers in the killing of George Floyd.],News,U.S.,False,False,False,False,False,True,False,False,False,False,False
e9b45d04-1c47-54e5-8384-2f6adc0928ca,2022-01-24,https://www.nytimes.com/2022/01/24/us/george-floyd-civil-rights.html,George Floyd’s Civil Rights Are Focus in Opening Arguments of Federal Trial,Three former Minneapolis police officers who were at the scene of Mr. Floyd’s death are accused of failing to intervene when they saw a fellow officer using excessive force.,"ST. PAUL, Minn. — The most important piece of evidence used to convict Derek Chauvin of murder last year was a bystander video that showed the former Minneapolis police officer suffocating George Floyd with his knee.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
7fc833-cf6f-53a2-b513-6338e837fede,2022-01-07,https://www.nytimes.com/video/us/100000008151099/sentencing-ahmaud-arbery-killing.html,Ahmaud Arbery’s Family Shares Their Grief at His Killers’ Sentencing,"The family of Ahmaud Arbery, a 25-year-old Black man who was chased and murdered by three white men while jogging in a Georgia neighborhood, called for the men convicted of killing him to receive the maximum possible sentences.","The family of Ahmaud Arbery, a 25-year-old Black man who was chased and murdered by three white men while jogging in a Georgia neighborhood, called for the men convicted of killing him to receive the maximum possible sentences.",Video,U.S.,False,False,False,False,False,False,False,False,False,True,False
94fce6-8bd4-596c-9c88-de6ce7ef1fcd,2022-01-07,https://www.nytimes.com/video/us/100000008150350/ahmaud-arbery-killing-sentencing-life-in-prison.html,Three Men Sentenced to Life in Prison in Murder of Ahmaud Arbery,"A Georgia judge sentenced the three white men convicted of killing Ahmaud Arbery, a 25-year-old Black man, to life in prison. Travis McMichael and his father, Gregory McMichael, were sentenced to life without the possibility of parole, with William Bryan eligible for parole after 30 years.","A Georgia judge sentenced the three white men convicted of killing Ahmaud Arbery, a 25-year-old Black man, to life in prison. Travis McMichael and his father, Gregory McMichael, were sentenced to life without the possibility of parole, with William Bryan eligible for parole after 30 years.",Video,U.S.,False,False,False,False,False,False,False,False,False,True,False
16290649-1184-5775-b035-ab008a657422,2022-02-22,https://www.nytimes.com/2022/02/21/us/george-floyd-murder-trial-defense.html,Former Officers Finish Defense in Trial Over George Floyd’s Death,"With testimony concluded in the trial of three former officers for their role in George Floyd’s death, the jury is set to hear closing arguments.",[Jurors have reached a verdict in the trial of three officers over George Floyd’s death. Follow live updates.],News,U.S.,False,False,False,False,False,True,False,False,False,False,False
25f7fd38-aeda-526e-9678-d328394982b3,2022-02-24,https://www.nytimes.com/2022/02/24/us/jurors-have-reached-a-verdict-in-the-trial-of-3-officers-over-george-floyds-death.html,Jurors have reached a verdict in the trial of three officers over George Floyd’s death.,"ST. PAUL, Minn. — Jurors have reached a verdict after about 13 hours of weighing whether three former Minneapolis police officers violated George Floyd’s constitutional rights by not intervening to help him as he pleaded for air while Derek Chauvin knelt on his neck.","ST. PAUL, Minn. — Jurors have reached a verdict after about 13 hours of weighing whether three former Minneapolis police officers violated George Floyd’s constitutional rights by not intervening to help him as he pleaded for air while Derek Chauvin knelt on his neck.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
26253c99-2781-59fa-ac4d-8fb0cbd2988f,2022-02-22,https://www.nytimes.com/2022/02/22/us/george-floyd-jury-verdict.html,Jurors to Weigh Fate of Officers Who Restrained George Floyd as He Died,The three officers at the scene — two of whom held Mr. Floyd down and one who kept bystanders away — are charged with violating his civil rights as Derek Chauvin knelt on his neck.,[Jurors have reached a verdict in the trial of three officers over George Floyd’s death. Follow live updates.],News,U.S.,False,False,False,False,False,True,False,False,False,False,False
2666c6bc-27af-5084-81bd-3158736c765b,2022-02-22,https://www.nytimes.com/2022/02/22/us/ahmaud-arbery-civil-rights-leaders.html,Civil rights leaders called the verdict a victory for racial justice.,"They also called it a reflection of the determination of Ahmaud Arbery’s mother, who had vowed to keep fighting for her son.","National civil rights leaders hailed the conviction of Ahmaud Arbery’s killers on federal hate crimes charges as a victory for racial justice. But they also called it a reflection of the determination of Mr. Arbery’s mother, who had vowed to keep fighting for her son.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
292ac6c1-f2a9-51bf-9bf4-8f7d11be2abf,2022-02-07,https://www.nytimes.com/2022/02/07/podcasts/the-daily/george-floyd-trial.html,Who Else Is Culpable in George Floyd’s Death?,"Derek Chauvin was sentenced to 22 and a half years for the murder, but what about the other officers who were at the scene?",This episode contains depictions of violence.,News,Podcasts,False,False,False,False,False,True,False,False,False,False,False
319a3a27-2107-592b-8ca6-26cdafdf3191,2022-02-13,https://www.nytimes.com/2022/02/13/us/ahmaud-arbery-hate-crime-racism.html,"In Arbery Hate Crimes Trial, Racism Will Take Center Stage",Jurors in the unusual case will be asked to decide if the men who chased and killed Ahmaud Arbery were motivated by racial animus. The evidence they may consider includes explicitly racist language.,ATLANTA — The killing of George Floyd catalyzed a period of national soul-searching about race and racism that has touched nearly every aspect of American life. But in a number of high-profile trials since then — including in the murder of Mr. Floyd and the killing of Ahmaud Arbery — prosecutors have carefully avoided putting racism itself on center stage.,News,U.S.,False,False,False,False,False,True,False,False,False,True,False
3573b06c-e7d1-5aa8-b8c8-0f697491ffba,2022-02-18,https://www.nytimes.com/2022/02/17/us/austin-police-indictments-protests.html,Austin Police Officers to Be Indicted for Conduct in Racial Justice Protests,"During demonstrations after George Floyd’s murder, several people in the Texas capital were taken to hospitals after being struck with beanbag rounds that officers fired from shotguns.","AUSTIN, Texas — A Texas district attorney said on Thursday it was very likely that several Austin police officers would be indicted on criminal charges for their treatment of protesters who were denouncing police violence and racial injustice after George Floyd was murdered by Minneapolis law enforcement in 2020.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
39aba22c-c509-56c9-b032-e08cd48513e9,2022-02-22,https://www.nytimes.com/2022/02/22/us/georgia-ahmaud-arbery-day.html,"In Georgia, Feb. 23 is now Ahmaud Arbery Day.","The state of Georgia will formally memorialize Ahmaud Arbery on Wednesday, the second anniversary of his death.","The state of Georgia will formally memorialize Ahmaud Arbery on Wednesday, the second anniversary of his death.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
3cd8a2fb-ad38-5366-b0c2-85524d7ccb2c,2022-02-17,https://www.nytimes.com/2022/02/16/us/ahmaud-arbery-mcmichael-racism.html,Prosecutors Show Voluminous Evidence of Racism by Arbery Murderers,The government emphasized not only racial slurs but also expressions of support for vigilantism.,"BRUNSWICK, Ga. — Federal prosecutors in the hate crimes trial of Ahmaud Arbery’s three murderers on Wednesday presented the jury with voluminous digital evidence of racism, as the government continued to build its case that the defendants, who are white, chased Mr. Arbery through their South Georgia neighborhood because he was Black.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
444ee249-4ce6-5e81-a0f3-3eb71916db50,2022-02-03,https://www.nytimes.com/2022/02/03/opinion/eric-adams-biden.html,A Leader Who Defies Easy Political Labeling. Finally.,What makes Mayor Eric Adams of New York hard to pin down is what makes him so interesting.,"Many Black Americans have a friend or relative like Eric Adams, the new mayor of New York. We have uncles who bring up the progressive benefits of Black Lives Matter in the same breath as the conservative talking points about Black-on-Black crime. We have relatives who are cops or former cops who do not want the police defunded nor loved ones stopped, frisked and mistreated by officers. We have friends who are deeply suspicious of the system and come up with their own ways to deal with it — in Mr. Adams’s case, proposing that his brother head up his security operation to keep him safe.",Op-Ed,Opinion,False,True,False,False,False,False,False,False,False,False,False
4c64d903-d066-562c-a7e2-681b89e14664,2022-02-23,https://www.nytimes.com/2022/02/23/us/breonna-taylor-brett-hankison-trial.html,Officer Accused of Recklessly Firing in Breonna Taylor Raid Goes on Trial,"Brett Hankison, a former Louisville police detective, is facing three charges of wanton endangerment after the authorities said he fired “blindly” into Ms. Taylor’s apartment.","The only trial to emerge from the nighttime police raid that killed Breonna Taylor began on Wednesday, but the case centers not on an officer who shot her, but rather on a former police detective accused of recklessly endangering her neighbors with a hail of bullets that inadvertently hit their apartment in Louisville, Ky.",News,U.S.,False,False,False,False,False,False,True,False,False,False,False
5023a8f8-640a-5504-93fb-41303d81b1c0,2022-02-02,https://www.nytimes.com/2022/02/02/us/george-floyd-trial-postponed.html,The federal trial of three former officers in the killing of George Floyd is postponed after one tests positive.,The court did not say which of the three defendants was infected with the coronavirus. The judge paused the proceedings at least until Monday.,"ST. PAUL, Minn. — The federal trial of three former Minneapolis police officers charged with violating George Floyd’s civil rights was postponed on Wednesday after one of the former officers tested positive for the coronavirus, court officials said.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
5b327d6e-b591-5372-8e9d-8b0b256d0841,2022-02-06,https://www.nytimes.com/2022/02/05/us/amir-locke-minneapolis-police-shooting.html,‘We Need Something Different’: Protesters March in Minneapolis After Police Killing,"A large crowd of demonstrators gathered downtown days after the fatal shooting of Amir Locke, 22.","MINNEAPOLIS — Chanting the name of Amir Locke, a large crowd of protesters marched in frigid weather in downtown Minneapolis on Saturday to voice exasperation and anger over the conduct of law enforcement officers, nearly two years after the murder of George Floyd.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
821fdcab-727e-5aca-b86e-01a85127e612,2022-02-16,https://www.nytimes.com/2022/02/15/us/ahmaud-arbery-trial-hate-crimes.html,Prosecutors Focus on Arbery Killers’ Failure to Help as He Lay Dying,The men were previously convicted of murder. The government is now trying to build a case that racism fueled their actions.,"BRUNSWICK, Ga. — Prosecutors in the hate crimes trial of Ahmaud Arbery’s pursuers on Tuesday focused on showing the ways in which the government believes that the defendants’ racism manifested itself on the day Mr. Arbery was murdered — including the fact that they did not try to help him as he lay dying in the street.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
942ed5b5-58f3-5971-901c-b6f8ec6e5cda,2022-02-10,https://www.nytimes.com/2022/02/10/opinion/radical-ideas-need-quiet-spaces.html,Radical Ideas Need Quiet Spaces,Visibility is one thing. Actually mustering the power to fundamentally rearrange society — that is something else.,Consider the Black Lives Matter lawn sign.,Op-Ed,Opinion,False,True,False,False,False,False,False,False,False,False,False
ac2635b7-e592-5423-8212-c391862564ba,2022-02-04,https://www.nytimes.com/2022/02/04/us/hate-crimes-trial-ahmaud-arbery.html,Hate Crimes Trial to Proceed After Arbery Killers Withdraw Guilty Pleas,"Gregory and Travis McMichael had previously agreed to plead guilty, but a federal judge rejected the deal, which offered 30-year sentences. Jury selection is set to begin on Monday.","ATLANTA — Travis and Gregory McMichael, two of the three men convicted in state court of murdering Ahmaud Arbery, have withdrawn guilty pleas in their federal hate crimes case, clearing the way for a trial that will once again revisit the afternoon two years ago when they chased Mr. Arbery, a Black man, through their South Georgia neighborhood, a chase that ended with three shotgun blasts, and Mr. Arbery dead on the pavement.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
b0ca2489-ef3a-5644-a993-f0853e01d2cd,2022-02-18,https://www.nytimes.com/2022/02/18/us/politics/prosecutors-midterms-crime.html,They Wanted to Roll Back Tough-on-Crime Policies. Then Violent Crime Surged.,"With violent crime rates rising and elections looming, progressive prosecutors are facing resistance to their plans to roll back stricter crime policies of the 1990s.","Four years ago, progressive prosecutors were in the sweet spot of Democratic politics. Aligned with the growing Black Lives Matter movement but pragmatic enough to draw establishment support, they racked up wins in cities across the country.",News,U.S.,False,True,False,False,False,False,False,False,False,False,False
bc2ecda1-f1fb-5deb-bcb6-fb2bc3e16d4b,2022-02-22,https://www.nytimes.com/2022/02/22/us/gregory-mcmichael-travis-mcmichael-william-bryan.html,Three Men Are Found Guilty of Hate Crimes in Arbery Killing,Jurors delivered a swift verdict after a weeklong trial in which prosecutors presented voluminous evidence of the men’s racist beliefs and language.,"BRUNSWICK, Ga. — A jury on Tuesday found the three white Georgia men who murdered Ahmaud Arbery guilty of a federal hate crime, determining that they were motivated by racism when they chased the 25-year-old Black man through their neighborhood.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
c118fb13-3981-520e-8bc4-a40fe25ff20b,2022-02-22,https://www.nytimes.com/2022/02/21/us/hate-crimes-case-in-arbery-murder-goes-to-jury.html,Hate Crimes Case in Arbery Murder Goes to Jury,"In closing arguments, prosecutors said that Ahmaud Arbery’s killers were motivated by racism. Lawyers for the defendants said the men had suspected him of committing crimes.","BRUNSWICK, Ga. — A federal prosecutor in the hate crimes trial for the three white men who murdered Ahmaud Arbery told the jury in closing arguments on Monday that the defendants had targeted Mr. Arbery because of his race and did not help him after he was shot because they considered him to be “subhuman.” ",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
c17d3204-d4b6-5a6b-bab6-abaedb06231d,2022-02-19,https://www.nytimes.com/2022/02/18/us/ahmaud-arbery-mcmichael-trial.html,"After Calling One Witness, Defense Rests in Arbery Hate Crimes Trial",A federal jury will hear closing arguments on Monday and then determine whether the three men convicted of Ahmaud Arbery’s murder killed him because he was Black.,"BRUNSWICK, Ga. — Defense lawyers in the hate crimes trial of the three white men convicted of murdering Ahmaud Arbery rested their case on Friday after calling just a single witness.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
b53727-88fb-524c-90ad-be7503258be3,2022-02-22,https://www.nytimes.com/video/us/100000008222314/ahmaud-arbery-verdict-reaction.html,"Arbery Family, Lawyer and Attorney General React to Guilty Verdict","Ahmaud Arbery’s mother said it was “super Tuesday,” after the jury found the three white men who murdered her son guilty of hate crimes.","Ahmaud Arbery’s mother said it was “super Tuesday,” after the jury found the three white men who murdered her son guilty of hate crimes.",Video,U.S.,False,False,False,False,False,False,False,False,False,True,False
