id,type,section,date,headline,url,category,lead_paragraph,Black Lives Matter,BLM,Police Brutality,George Floyd,Breonna Taylor,Tyrel Nichols,Ahmaud Abery,Blue Lives Matter
new-york-city-protesters-detained-abysmal-conditions,article,us-news,2020-06-10,"no masks, no water: new york protesters held in ‘abysmal’ conditions, experts say",https://www.theguardian.com/us-news/2020/jun/10/new-york-city-protesters-detained-abysmal-conditions,News,"protesters in new york have been unnecessarily arrested and detained for as long as 48 hours in “abysmal” conditions without access to masks, food and water, according to legal experts.",False,False,False,False,False,False,False,False
end-scourge-of-white-supremacy,article,world,2020-06-08,end scourge of white supremacy,https://www.theguardian.com/us-news/2020/jun/08/end-scourge-of-white-supremacy,News,"we the undersigned, members of a group known collectively as the london recruits, condemn the killing of george floyd at the hands of police. we condemn police and state brutality against black people in the us, uk and worldwide, and applaud the brave protesters who are risking their lives during a pandemic to say that black lives matter.",False,False,False,False,False,False,False,False
breonna-taylor-louisville-protest-george-floyd,article,us-news,2020-06-06,'she should be with us': louisville protesters remember breonna taylor,https://www.theguardian.com/us-news/2020/jun/06/breonna-taylor-louisville-protest-george-floyd,News,"breonna taylor would have been 27 on friday, but most of the people who showed up in downtown louisville to mark that milestone did not know her. a lot probably wish they had never heard her name.",False,False,False,False,True,False,False,False
utah-militia-armed-group-police-black-lives-matter-protests,article,us-news,2020-07-27,the birth of a militia: how an armed group polices black lives matter protests,https://www.theguardian.com/us-news/2020/jul/27/utah-militia-armed-group-police-black-lives-matter-protests,News,"the utah citizens’ alarm is only a month old, and yet it already boasts 15,000-plus members.",True,False,False,False,False,False,False,False
starbucks-black-lives-matter-clothing,article,business,2020-06-12,starbucks reverses stance and allows staff to wear black lives matter clothing,https://www.theguardian.com/business/2020/jun/12/starbucks-black-lives-matter-clothing,News,"starbucks  said friday that employees will be allowed to wear clothing and accessories in support of black lives matter, responding to a backlash and boycott calls after the coffee chain banned staff from wearing their own t-shirts and pins supporting the movement.",True,False,False,False,False,False,False,False
the-day-bristol-dumped-its-hated-slave-trader-in-the-docks-and-a-nation-began-to-search-its-soul,article,uk-news,2020-06-14,the day bristol toppled colston – and a nation began to search its soul,https://www.theguardian.com/uk-news/2020/jun/14/the-day-bristol-dumped-its-hated-slave-trader-in-the-docks-and-a-nation-began-to-search-its-soul,News,"after the statue of 17th-century slave trader edward colston was hauled to the ground last weekend, a series of black bristolians clambered on his empty plinth and spoke from the heart about racism and the struggle for equality in the city and beyond.",False,False,False,False,False,False,False,False
black-lives-matter-sports-underlying-failure-racism,article,sport,2020-06-13,black lives matter has exposed sport's underlying  failure to deal with racism | jonathan liew,https://www.theguardian.com/sport/2020/jun/13/black-lives-matter-sports-underlying-failure-racism,Sport,"the premier league has decided that next week, black lives will matter. or at least, it has decreed – at the behest of several club captains – that for the opening round of fixtures when the season resumes next week,  the phrase “black lives matter” can be borne on players’ shirts, in place of their names. it hasn’t formally decided whether black lives will matter beyond next week or for the rest of the season. but rest assured it will be consulting key stakeholders and making an announcement in due course.",True,False,False,False,False,False,False,False
being-black-public-spaces-outdoors-perils-christian-cooper,article,commentisfree,2020-06-03,the perils of being black in public: we are all christian cooper and george floyd | carolyn finney,https://www.theguardian.com/commentisfree/2020/jun/03/being-black-public-spaces-outdoors-perils-christian-cooper,Opinion,"in the summer of 1997, i lived in seattle. i worked at a temp job while preparing to start my master’s degree in the fall. i was walking to a bus stop after a day at the office, when i stepped into a pothole on the street and heard my ankle crack.",False,False,False,True,False,False,False,False
trayvon-martin-oscar-grant-tamir-rice-police-killings-protest,article,us-news,2020-06-08,families of trayvon martin and oscar grant on protests: 'white supremacy is on its way out',https://www.theguardian.com/us-news/2020/jun/08/trayvon-martin-oscar-grant-tamir-rice-police-killings-protest,News,“i am enraged. i am on fire.”,False,False,False,False,False,False,False,False
george-floyd-killing-police-arrest-non-violent-protesters,article,us-news,2020-06-08,"‘they set us up’: us police arrested over 10,000 protesters, many non-violent",https://www.theguardian.com/us-news/2020/jun/08/george-floyd-killing-police-arrest-non-violent-protesters,News,"since george floyd’s death at the hands of police in minneapolis, minnesota, on 25 may,trong> trong> about 140 cities in  all 50 states throughout the us have seen protests and demonstrations in response to the killing.",False,False,False,False,False,False,False,False
black-lives-matter-surprise-supporters-mitt-romney-gushers-elmo,article,world,2020-06-11,gushers? witches? and ... mitt romney? the surprise coalition backing black lives matter,https://www.theguardian.com/us-news/2020/jun/11/black-lives-matter-surprise-supporters-mitt-romney-gushers-elmo,News,"the protests over george floyd’s death are unprecedented for a number of reasons – their size, their duration, their impact. but what’s also unprecedented is their diversity, and not just along the lines of race or geography.",True,False,False,False,False,False,False,False
minneapolis-city-council-defund-police-george-floyd,article,us-news,2020-06-08,minneapolis lawmakers vow to disband police department in historic move,https://www.theguardian.com/us-news/2020/jun/07/minneapolis-city-council-defund-police-george-floyd,News,"the minneapolis city council has pledged to disband the city’s police department and replace it with a new system of public safety, a historic move that comes as calls to  defund law enforcement are sweeping the us.",False,False,False,False,False,False,False,False
police-marching-with-protesters-george-floyd-reform,article,us-news,2020-06-02,police marching with protesters: how some cities got it right and others didn't,https://www.theguardian.com/us-news/2020/jun/02/police-marching-with-protesters-george-floyd-reform,News,"when larry hamm, a veteran activist with people’s organization for progress, kicked off last weekend’s protest in newark, new jersey, he asked the crowd what they wanted. the majority – though not all – said they wanted a peaceful protest.",False,False,False,False,False,False,False,False
